Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
537680,2026/04/25,14:51:02.700,8.13943153,-2.60565629,32545.30275,1,16245,15825,-9525,-3.372,2.061,-7.536,-0.01733,-0.51533,0.85595,45.215,225.2,I,,,,,,,,,,,,,,,,
537780,2026/04/25,14:51:02.800,8.13942248,-2.60566544,32545.45720,1,16604,15517,-9508,0.036,0.303,-9.216,-0.01274,-0.51564,0.85790,45.210,225.3,I,,,,,,,,,,,,,,,,
537880,2026/04/25,14:51:02.900,8.13941342,-2.60567458,32545.42870,1,16942,15202,-9737,3.665,-1.445,-9.652,-0.00430,-0.50566,0.84318,45.177,225.3,I,,,,,,,,,,,,,,,,
537980,2026/04/25,14:51:03.000,8.13940437,-2.60568374,32545.33220,1,17248,14887,-9744,2.719,-0.581,-8.520,0.00019,-0.49388,0.85325,45.192,225.4,G,0.500,1,12,373.20,24.10,27.734,0.000, ,,'$GNGGA,145103.00,0808.36408,N,00236.34121,W,1,12,0.50,373.2,M,24.1,M,,*5D','$GNRMC,145103.00,A,0808.36408,N,00236.34121,W,27.734,225.44,250426,,,A,V*26',,,,,
538080,2026/04/25,14:51:03.100,8.13939532,-2.60569297,32545.39275,1,17492,14633,-9717,1.216,-0.169,-6.209,-0.00043,-0.48379,0.86585,45.226,225.4,I,,,,,,,,,,,,,,,,
538180,2026/04/25,14:51:03.200,8.13938627,-2.60570223,32545.47910,1,17662,14427,-9892,1.541,-0.313,-3.708,-0.00811,-0.47525,0.86086,45.205,225.4,I,,,,,,,,,,,,,,,,
538280,2026/04/25,14:51:03.300,8.13937722,-2.60571148,32545.41950,1,17771,14352,-10011,1.427,-0.330,-0.838,-0.01536,-0.47100,0.85997,45.223,225.5,I,,,,,,,,,,,,,,,,
538380,2026/04/25,14:51:03.400,8.13936816,-2.60572073,32545.39115,1,17755,14407,-10013,0.282,-1.761,1.933,-0.01946,-0.47574,0.84961,45.178,225.5,I,,,,,,,,,,,,,,,,
538480,2026/04/25,14:51:03.500,8.13935911,-2.60572998,32545.36740,1,17620,14499,-9911,-0.644,-2.167,4.399,-0.02246,-0.48296,0.84336,45.184,225.5,I,,,,,,,,,,,,,,,,
538580,2026/04/25,14:51:03.600,8.13935006,-2.60573922,32545.31875,1,17514,14682,-9892,-1.451,-0.884,6.553,-0.02681,-0.48865,0.83941,45.209,225.5,I,,,,,,,,,,,,,,,,
538680,2026/04/25,14:51:03.700,8.13934101,-2.60574847,32545.19690,1,17271,14941,-9839,-0.610,-1.087,8.187,-0.03677,-0.49859,0.85020,45.223,225.5,I,,,,,,,,,,,,,,,,
538780,2026/04/25,14:51:03.800,8.13933196,-2.60575772,32545.14435,1,16908,15243,-9858,-0.549,-0.725,8.430,-0.04236,-0.50805,0.86908,45.189,225.6,I,,,,,,,,,,,,,,,,
538880,2026/04/25,14:51:03.900,8.13932291,-2.60576698,32545.05500,1,16602,15521,-9948,0.071,-0.410,6.876,-0.04493,-0.50670,0.88046,45.188,225.6,I,,,,,,,,,,,,,,,,
538980,2026/04/25,14:51:04.000,8.13931386,-2.60577621,32544.96050,1,16429,15751,-9950,1.363,-0.862,5.248,-0.04847,-0.50237,0.86534,45.232,225.6,G,0.500,1,12,372.80,24.10,27.795,0.000, ,,'$GNGGA,145104.00,0808.35865,N,00236.34676,W,1,12,0.50,372.8,M,24.1,M,,*50','$GNRMC,145104.00,A,0808.35865,N,00236.34676,W,27.795,225.59,250426,,,A,V*27',,,,,
539080,2026/04/25,14:51:04.100,8.13930484,-2.60578533,32544.93105,1,16258,15907,-9915,0.433,-0.860,3.910,-0.04751,-0.49761,0.85362,45.236,225.5,I,,,,,,,,,,,,,,,,
539180,2026/04/25,14:51:04.200,8.13929583,-2.60579443,32544.81460,1,16126,16029,-9934,-2.046,-0.777,2.442,-0.04234,-0.49184,0.85923,45.172,225.5,I,,,,,,,,,,,,,,,,
539280,2026/04/25,14:51:04.300,8.13928682,-2.60580353,32544.82190,1,16065,16075,-9924,-2.689,0.257,1.158,-0.03998,-0.48342,0.85198,45.193,225.4,I,,,,,,,,,,,,,,,,
539380,2026/04/25,14:51:04.400,8.13927781,-2.60581263,32544.81435,1,16095,16082,-9977,-3.589,1.230,-1.085,-0.03890,-0.48703,0.82722,45.162,225.4,I,,,,,,,,,,,,,,,,
539480,2026/04/25,14:51:04.500,8.13926879,-2.60582174,32544.76100,1,16170,15929,-9790,-3.199,0.794,-3.009,-0.02577,-0.49491,0.83208,45.215,225.3,I,,,,,,,,,,,,,,,,
539580,2026/04/25,14:51:04.600,8.13925978,-2.60583084,32544.82065,1,16295,15794,-9734,-0.444,2.304,-3.591,-0.01849,-0.49367,0.85512,45.189,225.2,I,,,,,,,,,,,,,,,,
539680,2026/04/25,14:51:04.700,8.13925077,-2.60583994,32544.79370,1,16449,15685,-9930,1.073,1.342,-3.196,-0.01099,-0.49104,0.84799,45.193,225.2,I,,,,,,,,,,,,,,,,
539780,2026/04/25,14:51:04.800,8.13924176,-2.60584905,32544.86950,1,16583,15580,-10079,-0.760,1.494,-2.725,-0.00775,-0.47851,0.82846,45.277,225.1,I,,,,,,,,,,,,,,,,
539880,2026/04/25,14:51:04.900,8.13923274,-2.60585816,32544.76880,1,16711,15480,-10208,-3.784,3.219,-2.468,-0.01052,-0.47320,0.83583,45.234,225.1,I,,,,,,,,,,,,,,,,
539980,2026/04/25,14:51:05.000,8.13922374,-2.60586724,32544.73340,1,16846,15368,-10159,-5.393,1.287,-1.617,-0.00386,-0.49325,0.86560,45.180,225.0,G,0.500,1,12,372.40,24.10,27.379,0.000, ,,'$GNGGA,145105.00,0808.35324,N,00236.35222,W,1,12,0.50,372.4,M,24.1,M,,*57','$GNRMC,145105.00,A,0808.35324,N,00236.35222,W,27.379,224.98,250426,,,A,V*26',,,,,
540080,2026/04/25,14:51:05.100,8.13921479,-2.60587624,32544.80700,1,16954,15285,-9983,-3.204,-1.659,-0.714,0.00201,-0.50255,0.87257,45.211,225.0,I,,,,,,,,,,,,,,,,
540180,2026/04/25,14:51:05.200,8.13920586,-2.60588522,32544.74925,1,16962,15267,-9906,0.467,-0.022,0.723,-0.00005,-0.48687,0.83363,45.176,225.0,I,,,,,,,,,,,,,,,,
540280,2026/04/25,14:51:05.300,8.13919693,-2.60589420,32544.73530,1,16856,15331,-9974,-1.455,1.378,2.277,-0.00830,-0.48730,0.81712,45.229,225.0,I,,,,,,,,,,,,,,,,
540380,2026/04/25,14:51:05.400,8.13918799,-2.60590319,32544.73445,1,16755,15360,-9945,-5.146,0.041,2.118,-0.01177,-0.51241,0.85169,45.193,225.0,I,,,,,,,,,,,,,,,,
540480,2026/04/25,14:51:05.500,8.13917906,-2.60591217,32544.67970,1,16764,15380,-9799,-4.285,0.912,1.210,-0.02273,-0.51852,0.87305,45.172,225.1,I,,,,,,,,,,,,,,,,
540580,2026/04/25,14:51:05.600,8.13917012,-2.60592115,32544.69790,1,16769,15403,-9816,-3.373,1.031,0.220,-0.03607,-0.51217,0.84720,45.236,225.1,I,,,,,,,,,,,,,,,,
540680,2026/04/25,14:51:05.700,8.13916119,-2.60593014,32544.64720,1,16778,15380,-9659,-3.441,-0.547,-0.482,-0.04481,-0.51863,0.83116,45.227,225.1,I,,,,,,,,,,,,,,,,
540780,2026/04/25,14:51:05.800,8.13915225,-2.60593912,32544.61825,1,16829,15321,-9634,2.276,1.259,-1.804,-0.04850,-0.49987,0.88413,45.205,225.1,I,,,,,,,,,,,,,,,,
540880,2026/04/25,14:51:05.900,8.13914334,-2.60594811,32544.52150,1,16984,15253,-10016,6.518,5.392,-3.483,-0.05676,-0.44413,0.90460,45.197,225.1,I,,,,,,,,,,,,,,,,
540980,2026/04/25,14:51:06.000,8.13913437,-2.60595708,32544.57205,1,17126,15147,-10383,2.390,4.817,-3.591,-0.07578,-0.41328,0.85784,45.207,225.1,G,0.500,1,12,372.00,24.10,27.086,0.000, ,,'$GNGGA,145106.00,0808.34788,N,00236.35761,W,1,12,0.50,372.0,M,24.1,M,,*51','$GNRMC,145106.00,A,0808.34788,N,00236.35761,W,27.086,225.14,250426,,,A,V*22',,,,,
541080,2026/04/25,14:51:06.100,8.13912524,-2.60596600,32544.59870,1,17325,14981,-10492,-4.561,3.018,-3.935,-0.08578,-0.42209,0.84124,45.225,225.0,I,,,,,,,,,,,,,,,,
541180,2026/04/25,14:51:06.200,8.13911607,-2.60597490,32544.52820,1,17505,14786,-10448,-6.685,1.487,-4.510,-0.08561,-0.44627,0.84027,45.175,224.8,I,,,,,,,,,,,,,,,,
541280,2026/04/25,14:51:06.300,8.13910691,-2.60598381,32544.64555,1,17627,14594,-10413,-3.453,1.754,-4.793,-0.07827,-0.46458,0.82379,45.207,224.7,I,,,,,,,,,,,,,,,,
541380,2026/04/25,14:51:06.400,8.13909775,-2.60599272,32544.68240,1,17844,14417,-10437,0.066,3.153,-4.544,-0.07036,-0.46738,0.81632,45.229,224.5,I,,,,,,,,,,,,,,,,
541480,2026/04/25,14:51:06.500,8.13908859,-2.60600162,32544.55585,1,17994,14258,-10624,2.626,1.053,-3.104,-0.06923,-0.47008,0.84773,45.184,224.4,I,,,,,,,,,,,,,,,,
541580,2026/04/25,14:51:06.600,8.13907943,-2.60601053,32544.50385,1,18111,14141,-10841,3.501,2.736,-2.308,-0.05983,-0.46513,0.87906,45.186,224.3,I,,,,,,,,,,,,,,,,
541680,2026/04/25,14:51:06.700,8.13907028,-2.60601944,32544.52895,1,18264,14090,-11116,3.411,6.042,-2.772,-0.04766,-0.45684,0.88082,45.212,224.1,I,,,,,,,,,,,,,,,,
541780,2026/04/25,14:51:06.800,8.13906112,-2.60602835,32544.50410,1,18458,13993,-11430,1.594,4.060,-1.617,-0.05424,-0.46108,0.89344,45.220,224.0,I,,,,,,,,,,,,,,,,
541880,2026/04/25,14:51:06.900,8.13905194,-2.60603726,32544.43850,1,18508,13931,-11623,-0.400,3.051,-0.099,-0.04473,-0.46977,0.88191,45.180,223.8,I,,,,,,,,,,,,,,,,
541980,2026/04/25,14:51:07.000,8.13904281,-2.60604616,32544.49515,1,18494,13945,-11752,0.291,2.480,0.624,-0.03042,-0.47492,0.84896,45.164,223.7,G,0.500,1,12,371.50,24.10,27.578,0.000, ,,'$GNGGA,145107.00,0808.34238,N,00236.36295,W,1,12,0.50,371.5,M,24.1,M,,*55','$GNRMC,145107.00,A,0808.34238,N,00236.36295,W,27.578,223.66,250426,,,A,V*27',,,,,
542080,2026/04/25,14:51:07.100,8.13903381,-2.60605501,32544.45185,1,18535,13995,-12016,0.279,1.569,1.728,-0.02370,-0.48115,0.83873,45.200,223.8,I,,,,,,,,,,,,,,,,
542180,2026/04/25,14:51:07.200,8.13902485,-2.60606385,32544.34965,1,18482,14064,-12070,-1.944,2.780,2.244,-0.01389,-0.49333,0.85193,45.182,223.9,I,,,,,,,,,,,,,,,,
542280,2026/04/25,14:51:07.300,8.13901588,-2.60607269,32544.31110,1,18383,14134,-12037,-3.524,1.993,3.275,-0.01669,-0.50911,0.87066,45.205,224.0,I,,,,,,,,,,,,,,,,
542380,2026/04/25,14:51:07.400,8.13900691,-2.60608154,32544.28195,1,18232,14280,-12024,-2.729,1.667,4.706,-0.02482,-0.52790,0.84639,45.199,224.1,I,,,,,,,,,,,,,,,,
542480,2026/04/25,14:51:07.500,8.13899794,-2.60609038,32544.11090,1,18094,14445,-12099,-1.810,2.034,4.921,-0.01831,-0.53728,0.83080,45.189,224.2,I,,,,,,,,,,,,,,,,
542580,2026/04/25,14:51:07.600,8.13898896,-2.60609923,32544.09025,1,18006,14585,-12250,-1.310,2.280,3.457,-0.01685,-0.53085,0.86199,45.207,224.4,I,,,,,,,,,,,,,,,,
542680,2026/04/25,14:51:07.700,8.13897999,-2.60610807,32544.08600,1,17941,14717,-12256,-0.205,0.119,3.089,-0.02822,-0.51144,0.86808,45.199,224.5,I,,,,,,,,,,,,,,,,
542780,2026/04/25,14:51:07.800,8.13897102,-2.60611692,32544.06910,1,17781,14791,-12245,-1.750,-1.851,3.883,-0.01446,-0.49324,0.85471,45.188,224.6,I,,,,,,,,,,,,,,,,
542880,2026/04/25,14:51:07.900,8.13896203,-2.60612575,32544.00530,1,17613,14902,-12211,-2.561,-1.999,3.856,-0.00476,-0.48667,0.87470,45.216,224.7,I,,,,,,,,,,,,,,,,
542980,2026/04/25,14:51:08.000,8.13895309,-2.60613461,32544.01050,1,17505,15044,-12003,-1.676,-2.035,3.762,-0.01588,-0.48002,0.87422,45.197,224.8,G,0.500,1,12,371.10,24.10,26.797,0.000, ,,'$GNGGA,145108.00,0808.33700,N,00236.36826,W,1,12,0.50,371.1,M,24.1,M,,*55','$GNRMC,145108.00,A,0808.33700,N,00236.36826,W,26.797,224.83,250426,,,A,V*2D',,,,,
543080,2026/04/25,14:51:08.100,8.13894432,-2.60614351,32544.00510,1,17405,15158,-11904,-2.082,-2.683,3.578,-0.02425,-0.46952,0.86871,45.198,224.9,I,,,,,,,,,,,,,,,,
543180,2026/04/25,14:51:08.200,8.13893559,-2.60615242,32543.99050,1,17227,15265,-11748,-3.871,-2.255,2.904,-0.02622,-0.45347,0.86251,45.179,225.0,I,,,,,,,,,,,,,,,,
543280,2026/04/25,14:51:08.300,8.13892686,-2.60616134,32543.93965,1,17125,15340,-11593,-3.695,0.088,2.907,-0.03971,-0.44928,0.86269,45.208,225.1,I,,,,,,,,,,,,,,,,
543380,2026/04/25,14:51:08.400,8.13891812,-2.60617025,32543.85935,1,17033,15454,-11582,-1.807,-2.042,4.042,-0.05364,-0.45101,0.86323,45.221,225.2,I,,,,,,,,,,,,,,,,
543480,2026/04/25,14:51:08.500,8.13890938,-2.60617916,32543.86185,1,16793,15569,-11358,-4.330,-4.467,3.959,-0.06562,-0.45259,0.86585,45.206,225.3,I,,,,,,,,,,,,,,,,
543580,2026/04/25,14:51:08.600,8.13890064,-2.60618807,32543.91260,1,16704,15677,-11073,-7.077,-2.325,2.326,-0.07885,-0.47183,0.87555,45.203,225.4,I,,,,,,,,,,,,,,,,
543680,2026/04/25,14:51:08.700,8.13889190,-2.60619698,32543.80470,1,16678,15729,-10867,-3.466,-1.899,1.285,-0.08177,-0.47486,0.89296,45.188,225.5,I,,,,,,,,,,,,,,,,
543780,2026/04/25,14:51:08.800,8.13888316,-2.60620589,32543.84510,1,16597,15771,-10799,-0.614,-2.470,1.667,-0.09400,-0.46083,0.83878,45.201,225.6,I,,,,,,,,,,,,,,,,
543880,2026/04/25,14:51:08.900,8.13887444,-2.60621480,32543.73775,1,16500,15755,-10667,-4.314,-1.020,0.522,-0.10518,-0.46314,0.79654,45.166,225.7,I,,,,,,,,,,,,,,,,
543980,2026/04/25,14:51:09.000,8.13886567,-2.60622371,32543.71410,1,16559,15707,-10472,-6.514,1.701,-2.622,-0.10745,-0.47880,0.85105,45.205,225.8,G,0.500,1,12,370.70,24.10,26.793,0.000, ,,'$GNGGA,145109.00,0808.33176,N,00236.37361,W,1,12,0.50,370.7,M,24.1,M,,*5D','$GNRMC,145109.00,A,0808.33176,N,00236.37361,W,26.793,225.83,250426,,,A,V*27',,,,,
544080,2026/04/25,14:51:09.100,8.13885677,-2.60623265,32543.78975,1,16722,15540,-10441,-3.254,1.482,-4.684,-0.10160,-0.48402,0.85491,45.168,225.7,I,,,,,,,,,,,,,,,,
544180,2026/04/25,14:51:09.200,8.13884783,-2.60624159,32543.83685,1,16924,15359,-10488,0.840,0.021,-4.698,-0.09051,-0.47230,0.84452,45.189,225.5,I,,,,,,,,,,,,,,,,
544280,2026/04/25,14:51:09.300,8.13883891,-2.60625053,32543.80280,1,17168,15223,-10627,2.528,2.002,-4.376,-0.08770,-0.45305,0.86474,45.205,225.4,I,,,,,,,,,,,,,,,,
544380,2026/04/25,14:51:09.400,8.13882998,-2.60625947,32543.80685,1,17337,15074,-10764,2.044,1.074,-3.387,-0.09273,-0.43557,0.87184,45.246,225.3,I,,,,,,,,,,,,,,,,
544480,2026/04/25,14:51:09.500,8.13882105,-2.60626841,32543.83445,1,17413,14941,-10874,-1.414,1.001,-2.885,-0.08051,-0.42787,0.85491,45.197,225.2,I,,,,,,,,,,,,,,,,
544580,2026/04/25,14:51:09.600,8.13881213,-2.60627736,32543.91715,1,17586,14816,-10860,-2.509,0.959,-2.567,-0.06626,-0.44009,0.86100,45.207,225.0,I,,,,,,,,,,,,,,,,
544680,2026/04/25,14:51:09.700,8.13880320,-2.60628630,32543.85705,1,17623,14729,-10746,0.143,0.485,-2.106,-0.05300,-0.45318,0.86646,45.211,224.9,I,,,,,,,,,,,,,,,,
544780,2026/04/25,14:51:09.800,8.13879427,-2.60629524,32543.76845,1,17705,14623,-10922,1.028,4.708,-1.466,-0.05223,-0.46401,0.83621,45.193,224.8,I,,,,,,,,,,,,,,,,
544880,2026/04/25,14:51:09.900,8.13878533,-2.60630418,32543.84030,1,17815,14588,-11147,-3.260,5.029,-0.206,-0.05707,-0.49457,0.80502,45.207,224.6,I,,,,,,,,,,,,,,,,
544980,2026/04/25,14:51:10.000,8.13877644,-2.60631312,32543.82355,1,17814,14583,-11175,-3.749,3.161,-0.361,-0.04258,-0.53084,0.85507,45.240,224.5,G,0.500,1,12,370.30,24.10,27.241,0.000, ,,'$GNGGA,145110.00,0808.32640,N,00236.37897,W,1,12,0.50,370.3,M,24.1,M,,*50','$GNRMC,145110.00,A,0808.32640,N,00236.37897,W,27.241,224.55,250426,,,A,V*2F',,,,,
545080,2026/04/25,14:51:10.100,8.13876771,-2.60632206,32543.74120,1,17902,14520,-11339,0.958,3.378,-1.501,-0.04439,-0.52821,0.89759,45.221,224.7,I,,,,,,,,,,,,,,,,
545180,2026/04/25,14:51:10.200,8.13875903,-2.60633100,32543.72040,1,18002,14444,-11537,2.047,-2.843,-0.947,-0.02679,-0.51490,0.82494,45.195,224.9,I,,,,,,,,,,,,,,,,
