Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
3402932,2026/04/25,10:34:42.000,8.14549180,-2.59721709,32575.70200,1,-20449,16023,-3705,10.130,11.004,6.671,-0.16358,-0.17372,0.92719,42.579,129.4,G,0.480,2,12,361.70,24.10,18.038,0.000, ,,'$GNGGA,103442.00,0808.72935,N,00235.83283,W,2,12,0.48,361.7,M,24.1,M,,0136*50','$GNRMC,103442.00,A,0808.72935,N,00235.83283,W,18.038,129.45,250426,,,D,V*2F',,,,,
3403032,2026/04/25,10:34:42.100,8.14548545,-2.59721053,32575.84580,1,-20363,16236,-3956,13.871,9.603,0.084,-0.11542,-0.20427,0.93514,42.583,130.1,I,,,,,,,,,,,,,,,,
3403132,2026/04/25,10:34:42.200,8.14547874,-2.59720368,32576.10860,1,-20107,16635,-4285,15.062,9.965,-2.428,-0.06115,-0.25031,0.94201,42.566,130.9,I,,,,,,,,,,,,,,,,
3403232,2026/04/25,10:34:42.300,8.14547215,-2.59719693,32576.43530,1,-19776,17031,-4708,15.837,8.974,-2.078,-0.03696,-0.30530,0.96692,42.584,131.6,I,,,,,,,,,,,,,,,,
3403332,2026/04/25,10:34:42.400,8.14546555,-2.59719018,32576.64355,1,-19460,17482,-5255,15.830,8.376,-3.973,-0.02346,-0.35924,0.98215,42.566,132.3,I,,,,,,,,,,,,,,,,
3403432,2026/04/25,10:34:42.500,8.14545896,-2.59718342,32576.93945,1,-19007,17975,-5718,13.593,7.045,-11.310,-0.01973,-0.41730,0.97616,42.544,133.1,I,,,,,,,,,,,,,,,,
3403532,2026/04/25,10:34:42.600,8.14545237,-2.59717667,32577.11470,1,-18248,18587,-6009,12.773,4.865,-17.763,-0.01094,-0.47578,0.95603,42.564,133.8,I,,,,,,,,,,,,,,,,
3403632,2026/04/25,10:34:42.700,8.14544577,-2.59716992,32577.20695,1,-17254,19258,-6470,9.963,3.943,-19.884,-0.01795,-0.53335,0.91583,42.518,134.5,I,,,,,,,,,,,,,,,,
3403732,2026/04/25,10:34:42.800,8.14543918,-2.59716316,32577.39165,1,-16283,19881,-6884,7.606,2.485,-20.839,-0.04820,-0.57584,0.87545,42.547,135.2,I,,,,,,,,,,,,,,,,
3403832,2026/04/25,10:34:42.900,8.14543257,-2.59715644,32577.53840,1,-15355,20453,-7264,10.890,-4.315,-19.124,-0.04515,-0.60166,0.86895,42.504,136.0,I,,,,,,,,,,,,,,,,
3403932,2026/04/25,10:34:43.000,8.14542600,-2.59714962,32577.63930,1,-14698,20935,-7984,12.773,-11.733,-12.150,-0.05042,-0.60614,0.89934,42.577,136.7,G,0.480,2,12,361.40,24.10,21.231,0.000, ,,'$GNGGA,103443.00,0808.72537,N,00235.82880,W,2,12,0.48,361.4,M,24.1,M,,0136*54','$GNRMC,103443.00,A,0808.72537,N,00235.82880,W,21.231,136.73,250426,,,D,V*22',,,,,
3404032,2026/04/25,10:34:43.100,8.14541953,-2.59714254,32577.69310,1,-14556,21220,-8694,7.447,-15.525,-2.730,-0.08163,-0.59416,0.95052,42.570,136.0,I,,,,,,,,,,,,,,,,
3404132,2026/04/25,10:34:43.200,8.14541311,-2.59713536,32577.77065,1,-14794,21224,-9204,0.943,-17.637,5.033,-0.12874,-0.57950,0.97855,42.556,135.3,I,,,,,,,,,,,,,,,,
3404232,2026/04/25,10:34:43.300,8.14540667,-2.59712821,32577.86500,1,-15357,21078,-9644,-3.970,-19.158,9.853,-0.18153,-0.56156,0.99889,42.543,134.6,I,,,,,,,,,,,,,,,,
3404332,2026/04/25,10:34:43.400,8.14540024,-2.59712107,32577.96470,1,-16075,20818,-9733,-8.446,-14.297,11.302,-0.23899,-0.53493,1.01778,42.554,133.9,I,,,,,,,,,,,,,,,,
3404432,2026/04/25,10:34:43.500,8.14539380,-2.59711392,32578.01115,1,-16715,20462,-9630,-12.297,-9.196,9.229,-0.31453,-0.50261,0.99044,42.576,133.1,I,,,,,,,,,,,,,,,,
3404532,2026/04/25,10:34:43.600,8.14538736,-2.59710677,32578.01995,1,-17104,20163,-9301,-15.663,-7.685,5.149,-0.36827,-0.47011,0.96191,42.591,132.4,I,,,,,,,,,,,,,,,,
3404632,2026/04/25,10:34:43.700,8.14538092,-2.59709962,32578.02460,1,-17265,19955,-8748,-14.786,-3.976,0.519,-0.39411,-0.43178,0.96031,42.578,131.7,I,,,,,,,,,,,,,,,,
3404732,2026/04/25,10:34:43.800,8.14537448,-2.59709248,32577.96905,1,-17240,19881,-8288,-12.543,2.131,-3.883,-0.40097,-0.39081,0.93005,42.580,131.0,I,,,,,,,,,,,,,,,,
3404832,2026/04/25,10:34:43.900,8.14536808,-2.59708541,32577.85370,1,-16911,19855,-7688,-13.120,5.714,-4.852,-0.38589,-0.35192,0.89667,42.561,130.3,I,,,,,,,,,,,,,,,,
3404932,2026/04/25,10:34:44.000,8.14536155,-2.59707809,32577.77335,1,-16598,19749,-6976,-14.789,6.408,-2.584,-0.36771,-0.31290,0.86157,42.607,129.6,G,0.480,2,12,361.70,24.10,20.445,0.000, ,,'$GNGGA,103444.00,0808.72153,N,00235.82449,W,2,12,0.48,361.7,M,24.1,M,,0136*5F','$GNRMC,103444.00,A,0808.72153,N,00235.82449,W,20.445,129.57,250426,,,D,V*26',,,,,
3405032,2026/04/25,10:34:44.100,8.14535459,-2.59706984,32577.61545,1,-16509,19534,-6228,-17.734,3.912,-0.063,-0.33422,-0.29638,0.87150,42.588,129.7,I,,,,,,,,,,,,,,,,
3405132,2026/04/25,10:34:44.200,8.14534750,-2.59706134,32577.33540,1,-16493,19252,-5489,-17.706,3.499,5.081,-0.26322,-0.29543,0.95269,42.561,129.7,I,,,,,,,,,,,,,,,,
3405232,2026/04/25,10:34:44.300,8.14534046,-2.59705292,32577.11680,1,-16725,18869,-4826,-13.985,9.412,11.326,-0.18178,-0.30701,0.96837,42.559,129.8,I,,,,,,,,,,,,,,,,
3405332,2026/04/25,10:34:44.400,8.14533341,-2.59704450,32576.89215,1,-17100,18384,-4169,-7.649,13.599,16.877,-0.11012,-0.31160,0.97646,42.553,129.8,I,,,,,,,,,,,,,,,,
3405432,2026/04/25,10:34:44.500,8.14532636,-2.59703608,32576.63530,1,-17646,17894,-3690,-2.231,12.749,22.510,-0.04804,-0.31094,0.97159,42.604,129.9,I,,,,,,,,,,,,,,,,
3405532,2026/04/25,10:34:44.600,8.14531932,-2.59702766,32576.46815,1,-18401,17378,-3480,1.363,12.254,25.240,0.01653,-0.32555,0.92727,42.574,130.0,I,,,,,,,,,,,,,,,,
3405632,2026/04/25,10:34:44.700,8.14531227,-2.59701925,32576.45335,1,-19067,16867,-3400,4.446,12.816,22.387,0.04970,-0.35995,0.89677,42.521,130.0,I,,,,,,,,,,,,,,,,
3405732,2026/04/25,10:34:44.800,8.14530522,-2.59701083,32576.46060,1,-19574,16554,-3466,8.102,10.236,16.210,0.06365,-0.39806,0.85493,42.568,130.1,I,,,,,,,,,,,,,,,,
3405832,2026/04/25,10:34:44.900,8.14529824,-2.59700236,32576.42640,1,-19925,16472,-3725,10.554,5.123,8.785,0.06062,-0.41204,0.85835,42.525,130.1,I,,,,,,,,,,,,,,,,
3405932,2026/04/25,10:34:45.000,8.14529107,-2.59699403,32576.64590,1,-19910,16616,-4028,7.649,4.434,-2.961,-0.00952,-0.43314,0.82945,42.559,130.2,G,0.480,2,12,362.00,24.10,24.873,0.000, ,,'$GNGGA,103445.00,0808.71730,N,00235.81944,W,2,12,0.48,362.0,M,24.1,M,,0136*59','$GNRMC,103445.00,A,0808.71730,N,00235.81944,W,24.873,130.22,250426,,,D,V*23',,,,,
3406032,2026/04/25,10:34:45.100,8.14528333,-2.59698612,32576.83160,1,-19406,17013,-4190,4.385,4.096,-16.783,-0.03313,-0.47257,0.81041,42.561,131.0,I,,,,,,,,,,,,,,,,
3406132,2026/04/25,10:34:45.200,8.14527542,-2.59697834,32576.98625,1,-18387,17691,-4239,5.254,3.137,-26.361,0.00380,-0.50616,0.81981,42.588,131.7,I,,,,,,,,,,,,,,,,
3406232,2026/04/25,10:34:45.300,8.14526756,-2.59697052,32577.21275,1,-17083,18511,-4444,7.058,2.068,-27.926,0.03739,-0.54041,0.80503,42.520,132.5,I,,,,,,,,,,,,,,,,
3406332,2026/04/25,10:34:45.400,8.14525970,-2.59696270,32577.42840,1,-15956,19253,-4897,9.634,-1.115,-22.065,0.02960,-0.55909,0.83511,42.568,133.3,I,,,,,,,,,,,,,,,,
3406432,2026/04/25,10:34:45.500,8.14525185,-2.59695487,32577.71015,1,-15210,19859,-5409,11.571,-5.159,-14.361,0.00145,-0.57184,0.89173,42.621,134.1,I,,,,,,,,,,,,,,,,
3406532,2026/04/25,10:34:45.600,8.14524399,-2.59694705,32577.88650,1,-14905,20229,-5989,8.364,-7.694,-3.896,-0.03106,-0.56908,0.92743,42.572,134.8,I,,,,,,,,,,,,,,,,
3406632,2026/04/25,10:34:45.700,8.14523613,-2.59693922,32578.07500,1,-15085,20292,-6516,4.960,-10.480,7.167,-0.10352,-0.57081,0.95389,42.586,135.6,I,,,,,,,,,,,,,,,,
3406732,2026/04/25,10:34:45.800,8.14522827,-2.59693140,32578.07860,1,-15739,20200,-7000,4.740,-10.540,12.929,-0.17709,-0.56139,0.92296,42.557,136.4,I,,,,,,,,,,,,,,,,
3406832,2026/04/25,10:34:45.900,8.14522037,-2.59692359,32578.16175,1,-16547,19970,-7551,3.287,-10.028,12.744,-0.25014,-0.54290,0.90914,42.588,137.1,I,,,,,,,,,,,,,,,,
3406932,2026/04/25,10:34:46.000,8.14521259,-2.59691572,32578.38830,1,-17188,19738,-7844,-1.795,-10.698,8.977,-0.31276,-0.53249,0.91453,42.549,137.9,G,0.480,2,12,362.10,24.10,23.410,0.000, ,,'$GNGGA,103446.00,0808.71256,N,00235.81477,W,2,12,0.48,362.1,M,24.1,M,,0136*53','$GNRMC,103446.00,A,0808.71256,N,00235.81477,W,23.410,137.93,250426,,,D,V*2B',,,,,
3407032,2026/04/25,10:34:46.100,8.14520510,-2.59690769,32578.43715,1,-17568,19546,-7887,-10.837,-8.563,3.283,-0.35167,-0.54332,0.83733,42.549,137.1,I,,,,,,,,,,,,,,,,
3407132,2026/04/25,10:34:46.200,8.14519773,-2.59689960,32578.30545,1,-17671,19392,-7639,-14.732,-6.849,-3.518,-0.36180,-0.56528,0.80308,42.602,136.3,I,,,,,,,,,,,,,,,,
3407232,2026/04/25,10:34:46.300,8.14519033,-2.59689153,32578.31370,1,-17476,19406,-7333,-7.506,-4.013,-9.030,-0.34192,-0.56051,0.83858,42.549,135.5,I,,,,,,,,,,,,,,,,
3407332,2026/04/25,10:34:46.400,8.14518292,-2.59688345,32578.30555,1,-17061,19619,-7293,1.227,-0.250,-10.404,-0.29457,-0.52260,0.86628,42.572,134.7,I,,,,,,,,,,,,,,,,
3407432,2026/04/25,10:34:46.500,8.14517551,-2.59687538,32578.29185,1,-16646,19841,-7288,-0.807,4.255,-6.492,-0.25999,-0.47237,0.86109,42.551,133.9,I,,,,,,,,,,,,,,,,
3407532,2026/04/25,10:34:46.600,8.14516810,-2.59686731,32578.30990,1,-16406,19873,-7053,-7.445,6.866,0.894,-0.25472,-0.43199,0.85293,42.579,133.1,I,,,,,,,,,,,,,,,,
3407632,2026/04/25,10:34:46.700,8.14516069,-2.59685923,32578.21715,1,-16454,19685,-6660,-12.399,5.064,8.103,-0.23518,-0.42264,0.85442,42.572,132.3,I,,,,,,,,,,,,,,,,
3407732,2026/04/25,10:34:46.800,8.14515328,-2.59685116,32578.01740,1,-16907,19273,-6031,-15.986,0.294,14.575,-0.20218,-0.43596,0.85824,42.586,131.5,I,,,,,,,,,,,,,,,,
3407832,2026/04/25,10:34:46.900,8.14514588,-2.59684308,32577.77570,1,-17693,18633,-5421,-12.660,0.477,19.803,-0.15987,-0.45444,0.88379,42.577,130.7,I,,,,,,,,,,,,,,,,
3407932,2026/04/25,10:34:47.000,8.14513844,-2.59683500,32577.64250,1,-18483,18010,-5030,-5.319,7.158,20.826,-0.11555,-0.47715,0.88022,42.549,129.9,G,0.480,2,12,362.60,24.10,23.655,0.000, ,,'$GNGGA,103447.00,0808.70814,N,00235.80990,W,2,12,0.48,362.6,M,24.1,M,,0136*5D','$GNRMC,103447.00,A,0808.70814,N,00235.80990,W,23.655,129.90,250426,,,D,V*2D',,,,,
3408032,2026/04/25,10:34:47.100,8.14513091,-2.59682685,32577.42050,1,-19187,17448,-4721,-6.955,9.427,19.551,-0.11027,-0.49890,0.80842,42.542,130.4,I,,,,,,,,,,,,,,,,
3408132,2026/04/25,10:34:47.200,8.14512334,-2.59681869,32577.13890,1,-19707,16900,-4343,-4.138,6.439,15.496,-0.10452,-0.49265,0.85031,42.570,130.8,I,,,,,,,,,,,,,,,,
3408232,2026/04/25,10:34:47.300,8.14511578,-2.59681053,32577.11695,1,-20037,16640,-4218,3.843,6.053,5.983,-0.07691,-0.44256,0.87843,42.557,131.3,I,,,,,,,,,,,,,,,,
3408332,2026/04/25,10:34:47.400,8.14510822,-2.59680237,32577.15975,1,-19972,16709,-4292,-0.887,6.683,-2.695,-0.05879,-0.42335,0.83695,42.592,131.8,I,,,,,,,,,,,,,,,,
3408432,2026/04/25,10:34:47.500,8.14510067,-2.59679422,32577.05715,1,-19606,16797,-4079,-5.906,3.501,-7.884,-0.03483,-0.43278,0.83066,42.569,132.2,I,,,,,,,,,,,,,,,,
3408532,2026/04/25,10:34:47.600,8.14509311,-2.59678606,32577.02725,1,-19128,16986,-3796,-4.183,1.441,-11.356,-0.00421,-0.45295,0.80541,42.596,132.7,I,,,,,,,,,,,,,,,,
3408632,2026/04/25,10:34:47.700,8.14508555,-2.59677790,32577.09350,1,-18533,17333,-3757,-2.252,0.969,-14.317,-0.00567,-0.47852,0.76348,42.543,133.2,I,,,,,,,,,,,,,,,,
3408732,2026/04/25,10:34:47.800,8.14507799,-2.59676974,32577.19755,1,-17895,17677,-3697,0.717,-1.359,-16.133,0.00143,-0.49389,0.79308,42.563,133.7,I,,,,,,,,,,,,,,,,
3408832,2026/04/25,10:34:47.900,8.14507045,-2.59676156,32577.23745,1,-17262,18135,-3813,4.856,0.527,-14.649,0.00058,-0.49915,0.80817,42.566,134.1,I,,,,,,,,,,,,,,,,
3408932,2026/04/25,10:34:48.000,8.14506286,-2.59675344,32577.47200,1,-16646,18576,-4086,4.402,0.787,-10.224,-0.02319,-0.50801,0.78742,42.530,134.6,G,0.480,2,12,362.90,24.10,23.973,0.000, ,,'$GNGGA,103448.00,0808.70359,N,00235.80502,W,2,12,0.48,362.9,M,24.1,M,,0136*58','$GNRMC,103448.00,A,0808.70359,N,00235.80502,W,23.973,134.60,250426,,,D,V*2F',,,,,
3409032,2026/04/25,10:34:48.100,8.14505508,-2.59674554,32577.64605,1,-16354,18822,-4352,4.122,-2.613,-4.144,-0.07111,-0.53366,0.84425,42.546,134.6,I,,,,,,,,,,,,,,,,
3409132,2026/04/25,10:34:48.200,8.14504725,-2.59673769,32577.75390,1,-16315,19031,-4787,7.267,-2.163,-0.158,-0.12205,-0.53459,0.85257,42.571,134.7,I,,,,,,,,,,,,,,,,
3409232,2026/04/25,10:34:48.300,8.14503943,-2.59672982,32577.85785,1,-16406,19175,-5203,8.234,-1.508,3.332,-0.17141,-0.52419,0.82637,42.554,134.7,I,,,,,,,,,,,,,,,,
3409332,2026/04/25,10:34:48.400,8.14503162,-2.59672195,32578.14495,1,-16640,19203,-5584,7.687,-5.431,7.746,-0.19628,-0.50860,0.82798,42.575,134.8,I,,,,,,,,,,,,,,,,
3409432,2026/04/25,10:34:48.500,8.14502381,-2.59671408,32578.25820,1,-17176,19142,-6118,4.898,-8.477,10.591,-0.22645,-0.48038,0.84502,42.572,134.8,I,,,,,,,,,,,,,,,,
3409532,2026/04/25,10:34:48.600,8.14501599,-2.59670621,32578.27835,1,-17737,18981,-6451,3.361,-5.067,5.250,-0.27532,-0.45831,0.85979,42.558,134.8,I,,,,,,,,,,,,,,,,
3409632,2026/04/25,10:34:48.700,8.14500818,-2.59669835,32578.37770,1,-17795,19051,-6743,1.759,-1.690,-3.871,-0.27966,-0.46847,0.84605,42.592,134.9,I,,,,,,,,,,,,,,,,
3409732,2026/04/25,10:34:48.800,8.14500036,-2.59669048,32578.41285,1,-17507,19263,-6866,0.608,2.572,-7.991,-0.25065,-0.49186,0.84238,42.598,134.9,I,,,,,,,,,,,,,,,,
3409832,2026/04/25,10:34:48.900,8.14499254,-2.59668261,32578.42960,1,-17046,19470,-6852,2.428,3.910,-6.813,-0.22701,-0.50197,0.86345,42.572,135.0,I,,,,,,,,,,,,,,,,
3409932,2026/04/25,10:34:49.000,8.14498475,-2.59667474,32578.47170,1,-16693,19683,-7026,5.056,4.533,-3.426,-0.21146,-0.49364,0.88272,42.564,135.0,G,0.480,2,12,363.10,24.10,23.725,0.000, ,,'$GNGGA,103449.00,0808.69890,N,00235.80030,W,2,12,0.48,363.1,M,24.1,M,,0136*52','$GNRMC,103449.00,A,0808.69890,N,00235.80030,W,23.725,134.96,250426,,,D,V*28',,,,,
3410032,2026/04/25,10:34:49.100,8.14497706,-2.59666691,32578.49550,1,-16583,19816,-7169,2.164,4.012,1.041,-0.20238,-0.48133,0.87162,42.549,134.9,I,,,,,,,,,,,,,,,,
3410132,2026/04/25,10:34:49.200,8.14496940,-2.59665908,32578.56260,1,-16718,19748,-7089,-3.219,3.818,6.418,-0.19290,-0.48021,0.87926,42.553,134.9,I,,,,,,,,,,,,,,,,
3410232,2026/04/25,10:34:49.300,8.14496172,-2.59665125,32578.51830,1,-17006,19563,-6966,-4.721,3.103,9.441,-0.17530,-0.48316,0.88501,42.588,134.8,I,,,,,,,,,,,,,,,,
3410332,2026/04/25,10:34:49.400,8.14495405,-2.59664342,32578.34765,1,-17406,19306,-6787,-4.233,1.568,10.112,-0.15499,-0.48165,0.88968,42.596,134.7,I,,,,,,,,,,,,,,,,
3410432,2026/04/25,10:34:49.500,8.14494638,-2.59663559,32578.31795,1,-17803,19026,-6607,-3.798,2.502,9.092,-0.12977,-0.47388,0.90698,42.584,134.7,I,,,,,,,,,,,,,,,,
3410532,2026/04/25,10:34:49.600,8.14493871,-2.59662776,32578.39410,1,-18111,18789,-6437,-4.702,3.062,7.463,-0.12147,-0.45741,0.90502,42.574,134.6,I,,,,,,,,,,,,,,,,
3410632,2026/04/25,10:34:49.700,8.14493104,-2.59661993,32578.23110,1,-18286,18625,-6192,-7.568,5.219,2.285,-0.13774,-0.44985,0.88107,42.555,134.5,I,,,,,,,,,,,,,,,,
3410732,2026/04/25,10:34:49.800,8.14492337,-2.59661210,32578.16445,1,-18038,18573,-5786,-7.237,5.551,-6.249,-0.14707,-0.44193,0.89343,42.574,134.4,I,,,,,,,,,,,,,,,,
3410832,2026/04/25,10:34:49.900,8.14491575,-2.59660426,32578.06610,1,-17518,18728,-5559,-6.758,2.837,-12.966,-0.10813,-0.43729,0.87857,42.533,134.4,I,,,,,,,,,,,,,,,,
3410932,2026/04/25,10:34:50.000,8.14490798,-2.59659645,32578.02645,1,-16910,18964,-5264,-7.218,-1.237,-13.712,-0.05204,-0.43223,0.87635,42.586,134.3,G,0.480,2,12,363.60,24.10,23.466,0.000, ,,'$GNGGA,103450.00,0808.69430,N,00235.79560,W,2,12,0.48,363.6,M,24.1,M,,0136*5D','$GNRMC,103450.00,A,0808.69430,N,00235.79560,W,23.466,134.33,250426,,,D,V*2B',,,,,
3411032,2026/04/25,10:34:50.100,8.14489972,-2.59658875,32577.93210,1,-16445,19127,-4965,-7.685,-4.011,-10.110,-0.02216,-0.41912,0.89886,42.533,134.8,I,,,,,,,,,,,,,,,,
3411132,2026/04/25,10:34:50.200,8.14489131,-2.59658109,32577.76620,1,-16126,19163,-4748,-7.625,-1.608,-7.038,-0.01546,-0.41623,0.86707,42.557,135.3,I,,,,,,,,,,,,,,,,
3411232,2026/04/25,10:34:50.300,8.14488296,-2.59657341,32577.80500,1,-15830,19196,-4645,-5.945,-2.786,-5.732,-0.03274,-0.41042,0.85017,42.562,135.7,I,,,,,,,,,,,,,,,,
3411332,2026/04/25,10:34:50.400,8.14487460,-2.59656574,32577.83070,1,-15676,19267,-4601,-3.295,-4.892,-4.040,-0.04369,-0.40378,0.86131,42.525,136.2,I,,,,,,,,,,,,,,,,
3411432,2026/04/25,10:34:50.500,8.14486624,-2.59655806,32577.78505,1,-15625,19314,-4594,-1.424,-5.575,-2.370,-0.07106,-0.39664,0.88309,42.557,136.7,I,,,,,,,,,,,,,,,,
3411532,2026/04/25,10:34:50.600,8.14485788,-2.59655038,32577.80880,1,-15640,19364,-4592,-0.759,-6.991,-3.081,-0.10187,-0.38685,0.88405,42.588,137.2,I,,,,,,,,,,,,,,,,
3411632,2026/04/25,10:34:50.700,8.14484952,-2.59654271,32577.86505,1,-15673,19422,-4774,0.425,-6.495,-4.692,-0.12301,-0.38200,0.88445,42.570,137.7,I,,,,,,,,,,,,,,,,
3411732,2026/04/25,10:34:50.800,8.14484117,-2.59653503,32577.92570,1,-15535,19579,-5042,1.134,-5.477,-5.343,-0.14533,-0.38118,0.88063,42.549,138.1,I,,,,,,,,,,,,,,,,
3411832,2026/04/25,10:34:50.900,8.14483283,-2.59652740,32578.07065,1,-15357,19754,-5274,1.949,-4.855,-4.525,-0.14416,-0.39309,0.87921,42.570,138.6,I,,,,,,,,,,,,,,,,
3411932,2026/04/25,10:34:51.000,8.14482442,-2.59651962,32578.17410,1,-15326,19861,-5523,3.379,-4.764,-0.242,-0.13963,-0.40746,0.85724,42.555,139.1,G,0.480,2,12,363.90,24.10,24.728,0.000, ,,'$GNGGA,103451.00,0808.68927,N,00235.79101,W,2,12,0.48,363.9,M,24.1,M,,0136*5A','$GNRMC,103451.00,A,0808.68927,N,00235.79101,W,24.728,139.10,250426,,,D,V*21',,,,,
3412032,2026/04/25,10:34:51.100,8.14481569,-2.59651139,32578.24270,1,-15504,19878,-5925,4.699,-5.014,4.763,-0.14569,-0.41738,0.85779,42.553,138.7,I,,,,,,,,,,,,,,,,
3412132,2026/04/25,10:34:51.200,8.14480688,-2.59650301,32578.35710,1,-15862,19839,-6221,3.995,-4.327,8.864,-0.16918,-0.42160,0.87451,42.623,138.4,I,,,,,,,,,,,,,,,,
3412232,2026/04/25,10:34:51.300,8.14479809,-2.59649469,32578.43015,1,-16397,19693,-6544,2.089,-2.231,12.003,-0.19481,-0.43242,0.89135,42.584,138.0,I,,,,,,,,,,,,,,,,
3412332,2026/04/25,10:34:51.400,8.14478931,-2.59648636,32578.47610,1,-16982,19468,-6772,1.116,-0.346,11.953,-0.22661,-0.44566,0.87683,42.602,137.7,I,,,,,,,,,,,,,,,,
3412432,2026/04/25,10:34:51.500,8.14478052,-2.59647803,32578.43940,1,-17435,19301,-6800,1.938,-0.132,7.891,-0.25650,-0.45189,0.86836,42.623,137.3,I,,,,,,,,,,,,,,,,
3412532,2026/04/25,10:34:51.600,8.14477174,-2.59646970,32578.41785,1,-17635,19273,-6982,2.569,-0.009,1.928,-0.25195,-0.45431,0.88256,42.582,136.9,I,,,,,,,,,,,,,,,,
3412632,2026/04/25,10:34:51.700,8.14476295,-2.59646137,32578.50005,1,-17551,19316,-7213,0.620,2.558,-2.420,-0.23028,-0.45751,0.88717,42.601,136.6,I,,,,,,,,,,,,,,,,
3412732,2026/04/25,10:34:51.800,8.14475417,-2.59645304,32578.54270,1,-17345,19413,-7272,-0.113,4.213,-2.891,-0.19482,-0.47074,0.89630,42.572,136.2,I,,,,,,,,,,,,,,,,
3412832,2026/04/25,10:34:51.900,8.14474538,-2.59644474,32578.53875,1,-17213,19463,-7109,-0.374,4.759,-0.128,-0.16646,-0.48423,0.90247,42.563,135.9,I,,,,,,,,,,,,,,,,
3412932,2026/04/25,10:34:52.000,8.14473659,-2.59643634,32578.47345,1,-17211,19468,-7000,-3.123,3.635,2.808,-0.16915,-0.49142,0.87785,42.558,135.5,G,0.480,2,12,364.20,24.10,26.558,0.000, ,,'$GNGGA,103452.00,0808.68401,N,00235.78600,W,2,12,0.48,364.2,M,24.1,M,,0136*5B','$GNRMC,103452.00,A,0808.68401,N,00235.78600,W,26.558,135.47,250426,,,D,V*25',,,,,
3413032,2026/04/25,10:34:52.100,8.14472775,-2.59642759,32578.53110,1,-17307,19400,-6876,-4.102,1.233,4.627,-0.15915,-0.49946,0.88655,42.574,135.5,I,,,,,,,,,,,,,,,,
3413132,2026/04/25,10:34:52.200,8.14471889,-2.59641875,32578.40710,1,-17434,19258,-6747,-2.178,6.979,5.592,-0.13740,-0.49158,0.88434,42.602,135.4,I,,,,,,,,,,,,,,,,
3413232,2026/04/25,10:34:52.300,8.14471004,-2.59640993,32578.22470,1,-17611,19094,-6546,-3.362,6.383,7.480,-0.14680,-0.47885,0.85021,42.571,135.4,I,,,,,,,,,,,,,,,,
3413332,2026/04/25,10:34:52.400,8.14470118,-2.59640112,32578.23660,1,-17949,18893,-6355,-5.618,-0.524,7.434,-0.13911,-0.46522,0.88306,42.550,135.3,I,,,,,,,,,,,,,,,,
3413432,2026/04/25,10:34:52.500,8.14469233,-2.59639231,32578.15835,1,-18203,18676,-6239,-4.965,2.729,4.012,-0.11813,-0.45223,0.90394,42.548,135.3,I,,,,,,,,,,,,,,,,
3413532,2026/04/25,10:34:52.600,8.14468348,-2.59638349,32578.07440,1,-18156,18569,-6023,-5.214,7.145,2.010,-0.11806,-0.44552,0.85496,42.579,135.3,I,,,,,,,,,,,,,,,,
3413632,2026/04/25,10:34:52.700,8.14467463,-2.59637468,32577.96575,1,-18153,18476,-5756,-5.952,1.490,2.615,-0.10929,-0.43831,0.86110,42.568,135.2,I,,,,,,,,,,,,,,,,
3413732,2026/04/25,10:34:52.800,8.14466578,-2.59636586,32577.92900,1,-18296,18344,-5543,-4.736,-1.890,2.785,-0.08381,-0.41724,0.88793,42.554,135.2,I,,,,,,,,,,,,,,,,
3413832,2026/04/25,10:34:52.900,8.14465697,-2.59635706,32577.95380,1,-18433,18231,-5477,-5.783,-5.588,2.518,-0.06915,-0.39430,0.89308,42.567,135.1,I,,,,,,,,,,,,,,,,
3413932,2026/04/25,10:34:53.000,8.14464802,-2.59634822,32577.91300,1,-18601,18076,-5373,-6.273,-4.883,0.572,-0.08095,-0.38130,0.91265,42.569,135.1,G,0.480,2,12,364.70,24.10,26.915,0.000, ,,'$GNGGA,103453.00,0808.67870,N,00235.78071,W,2,12,0.48,364.7,M,24.1,M,,0136*5A','$GNRMC,103453.00,A,0808.67870,N,00235.78071,W,26.915,135.09,250426,,,D,V*2E',,,,,
3414032,2026/04/25,10:34:53.100,8.14463858,-2.59633924,32577.85255,1,-18629,18052,-5332,-7.019,-1.619,-5.120,-0.11537,-0.39012,0.87374,42.605,135.3,I,,,,,,,,,,,,,,,,
3414132,2026/04/25,10:34:53.200,8.14462900,-2.59633021,32577.83825,1,-18281,18191,-5186,-5.438,0.080,-11.030,-0.10811,-0.40029,0.87470,42.567,135.6,I,,,,,,,,,,,,,,,,
3414232,2026/04/25,10:34:53.300,8.14461946,-2.59632120,32577.75080,1,-17692,18457,-4987,-0.869,2.339,-14.365,-0.10320,-0.40162,0.88287,42.594,135.8,I,,,,,,,,,,,,,,,,
