timestamp,x,y,magnetic_field,source,line_id,dist_m,dt_s,velocity,base_magnetic_field
1777111464.9,-2.59297593,8.13485014,32577.38565,airborne,A (16),0.1396394365638127,0.1000001430511474,1.396392368082822,32572.665999937057
1777111465.0,-2.59297496,8.13485126,32576.86305,airborne,A (16),0.1640439937345578,0.0999999046325683,1.6404415017925065,32572.6
1777111465.1,-2.5929746,8.13485028,32576.47095,airborne,A (16),0.1159526379231736,0.0999999046325683,1.1595274850433177,32572.603999996183
1777111465.2,-2.59297409,8.13484931,32576.1686,airborne,A (16),0.12159417998092,0.1000001430511474,1.2159400603929915,32572.608000001906
1777111465.3,-2.59297335,8.13484836,32575.85205,airborne,A (16),0.1333938431114918,0.0999999046325683,1.3339397032589526,32572.61199999809
1777111465.4,-2.59297243,8.13484747,32575.74525,airborne,A (16),0.1415958292836166,0.1000001430511474,1.4159562672944783,32572.616000003814
1777111465.5,-2.59297132,8.13484668,32575.5968,airborne,A (16),0.1504845530396342,0.0999999046325683,1.5048469655302432,32572.62
1777111465.6,-2.59297006,8.13484604,32575.50475,airborne,A (16),0.1558876407498984,0.0999999046325683,1.5588778941607948,32572.6739999485
1777111465.7,-2.59296869,8.13484557,32575.34725,airborne,A (16),0.1596032063270328,0.1000001430511474,1.5960297801314145,32572.72800002575
1777111465.8,-2.59296724,8.13484529,32575.2468,airborne,A (16),0.162618588611581,0.0999999046325683,1.6261874369690024,32572.78199997425
1777111465.9,-2.59296567,8.13484519,32575.34605,airborne,A (16),0.173176766997514,0.1000001430511474,1.7317651926651605,32572.8360000515
1777111466.0,-2.59296439,8.13484535,32575.3501,airborne,A (16),0.1420161654435209,0.0999999046325683,1.4201630088081956,32572.89
1777111466.9,-2.59296863,8.13485018,32576.92795,airborne,A (16),0.1095203027042825,0.1000001430511474,1.0952014603445697,32572.513999996183
1777111467.1,-2.59296891,8.13485194,32577.0977,airborne,A (16),0.1294858435113108,0.0999999046325683,1.2948596699875194,32572.46600004196
1777111467.2,-2.59296879,8.13485296,32577.17315,airborne,A (16),0.1141854232853394,0.1000001430511474,1.1418525994201485,32572.42199997902
1777111467.3,-2.59296912,8.13485385,32577.0849,airborne,A (16),0.1054195624640259,0.0999999046325683,1.05419663000051,32572.37800002098
1777111467.6,-2.59297148,8.1348548,32576.5604,airborne,A (16),0.1024250691163124,0.0999999046325683,1.024251667965634,32572.329999961854
1777111467.7,-2.5929724,8.13485439,32576.18385,airborne,A (16),0.1110587594647663,0.1000001430511474,1.1105860059416388,32572.370000019073
1777111467.8,-2.5929732,8.13485362,32575.76295,airborne,A (16),0.1228230960361218,0.0999999046325683,1.2282321316946574,32572.40999998093
1777111467.9,-2.59297379,8.13485252,32575.2972,airborne,A (16),0.1384870165376757,0.1000001430511474,1.384868184306929,32572.45000003815
1777111468.0,-2.59297405,8.13485122,32574.97935,airborne,A (16),0.1473593510152814,0.0999999046325683,1.4735949154824382,32572.49
1777111470.9,-2.59296475,8.1348517,32574.93975,airborne,A (16),0.1062884081775462,0.1000001430511474,1.062882561309762,32572.59800002098
1777111471.0,-2.59296434,8.13485251,32574.72685,airborne,A (16),0.1007424865808956,0.0999999046325683,1.0074258265650924,32572.62
1777111471.7,-2.59296009,8.1348542,32573.046,airborne,A (16),0.1087214613022425,0.1000001430511474,1.087213057751671,32572.486000018118
1777111471.8,-2.59295937,8.13485342,32572.98555,airborne,A (16),0.1174894224053367,0.0999999046325683,1.174895344520882,32572.52399998188
1777111471.9,-2.59295881,8.13485238,32572.9117,airborne,A (16),0.1310459793344713,0.1000001430511474,1.3104579187196232,32572.56200003624
1777111472.0,-2.59295853,8.13485124,32572.8548,airborne,A (16),0.1304554015037658,0.0999999046325683,1.3045552591585037,32572.6
1777111473.1,-2.59296392,8.13484946,32574.7145,airborne,A (16),0.1115915428563489,0.0999999046325683,1.1159164927843874,32572.547999916078
1777111473.2,-2.59296384,8.13485043,32574.97235,airborne,A (16),0.108217965398096,0.1000001430511474,1.0821781059127624,32572.636000041963
1777111473.3,-2.5929641,8.1348514,32575.1945,airborne,A (16),0.1115915426611311,0.0999999046325683,1.1159164908322077,32572.723999958038
1777111473.4,-2.59296463,8.13485225,32575.1093,airborne,A (16),0.1110711800807153,0.1000001430511474,1.1107102119234509,32572.812000083923
1777111473.5,-2.59296542,8.13485293,32574.78295,airborne,A (16),0.1152359064677556,0.0999999046325683,1.1523601636538476,32572.9
1777111473.6,-2.59296639,8.13485338,32574.5445,airborne,A (16),0.1179169716827113,0.0999999046325683,1.1791708413720596,32572.850000047685
1777111473.7,-2.59296748,8.13485356,32574.37865,airborne,A (16),0.121640866910894,0.1000001430511474,1.2164069290248711,32572.79999997616
1777111473.8,-2.59296863,8.13485344,32574.2037,airborne,A (16),0.1272887760322351,0.0999999046325683,1.2728889742438734,32572.750000023843
1777111473.9,-2.59296974,8.13485303,32573.9349,airborne,A (16),0.1304127068304,0.1000001430511474,1.3041252027379333,32572.699999952318
1777111474.0,-2.59297073,8.13485232,32573.45105,airborne,A (16),0.1345676959906452,0.0999999046325683,1.3456782432452306,32572.65
1777111475.9,-2.59296586,8.13484646,32573.29705,airborne,A (16),0.1012632962471474,0.1000001430511474,1.012631513890475,32572.46800002098
1777111476.0,-2.59296652,8.13484577,32573.42255,airborne,A (16),0.1056631449654798,0.0999999046325683,1.0566324573380343,32572.49
1777111476.1,-2.59296732,8.13484492,32573.4675,airborne,A (16),0.1291817636667821,0.0999999046325683,1.2918188686422978,32572.521999969485
1777111476.2,-2.59296827,8.13484429,32573.60045,airborne,A (16),0.1258679948841429,0.1000001430511474,1.2586781482878957,32572.55400001526
1777111476.3,-2.59296939,8.13484398,32573.5753,airborne,A (16),0.1280134664921398,0.0999999046325683,1.2801358857541136,32572.58599998474
1777111476.4,-2.59297055,8.13484401,32573.36005,airborne,A (16),0.1277317961094971,0.1000001430511474,1.2773161338795849,32572.618000030518
1777111476.5,-2.59297167,8.13484437,32573.2436,airborne,A (16),0.1296211866546773,0.0999999046325683,1.2962131027119177,32572.65
1777111476.6,-2.59297265,8.13484504,32573.09545,airborne,A (16),0.1311001736692539,0.0999999046325683,1.3110029869624171,32572.675999975207
1777111476.7,-2.59297342,8.13484597,32572.96395,airborne,A (16),0.1337082931394585,0.1000001430511474,1.3370810186848456,32572.7020000124
1777111476.8,-2.5929739,8.13484708,32572.92175,airborne,A (16),0.1342600648567031,0.0999999046325683,1.342601928972008,32572.7279999876
1777111476.9,-2.59297408,8.1348483,32572.74235,airborne,A (16),0.1370971330458248,0.1000001430511474,1.3709693692708342,32572.754000024794
1777111477.0,-2.59297387,8.13484956,32572.5909,airborne,A (16),0.1419997515261135,0.0999999046325683,1.419998869477587,32572.78
1777111479.7,-2.5929671,8.13485623,32573.4644,airborne,A (16),0.1060551779963151,0.1000001430511474,1.0605502628338312,32572.780000009538
1777111479.8,-2.59296811,8.13485644,32573.1389,airborne,A (16),0.113602599982322,0.0999999046325683,1.136027083223072,32572.799999990464
1777111479.9,-2.59296922,8.13485641,32572.7504,airborne,A (16),0.122229951087525,0.1000001430511474,1.222297762364276,32572.820000019074
1777111480.0,-2.5929703,8.13485612,32572.51615,airborne,A (16),0.1231779282023796,0.0999999046325683,1.231780456741182,32572.84
1777111481.1,-2.59297212,8.13484948,32572.0357,airborne,A (16),0.1299724969368496,0.0999999046325683,1.299726208884,32572.68199990273
1777111481.2,-2.59297224,8.13484848,32572.2005,airborne,A (16),0.1119767508267075,0.1000001430511474,1.119765906429097,32572.78400004864
1777111481.3,-2.59297198,8.13484756,32572.55195,airborne,A (16),0.1062273268468248,0.0999999046325683,1.062274281531948,32572.885999951362
1777111481.6,-2.59296972,8.13484638,32573.04465,airborne,A (16),0.1004711723829145,0.0999999046325683,1.004712681997826,32572.972000112535
1777111481.7,-2.59296878,8.13484667,32573.20075,airborne,A (16),0.108379836528288,0.1000001430511474,1.0837968148991004,32572.853999943734
1777111481.8,-2.59296792,8.13484731,32573.39245,airborne,A (16),0.1184312544077978,0.0999999046325683,1.184313673527512,32572.736000056266
1777111481.9,-2.59296726,8.13484831,32573.59555,airborne,A (16),0.1328245575468205,0.1000001430511474,1.3282436754003868,32572.617999887465
1777111482.0,-2.59296679,8.13484947,32573.5656,airborne,A (16),0.1389748372744874,0.0999999046325683,1.3897496981134674,32572.5
1777111482.1,-2.59296645,8.13485038,32573.48685,airborne,A (16),0.1078868920957442,0.0999999046325683,1.0788699498480046,32572.460000038147
1777111482.3,-2.59296651,8.13485217,32573.2331,airborne,A (16),0.1020180121692667,0.0999999046325683,1.020181094613175,32572.38000001907
1777111482.4,-2.59296698,8.134853,32573.1052,airborne,A (16),0.1058034113132416,0.1000001430511474,1.0580325996046425,32572.339999961852
1777111482.5,-2.5929677,8.13485366,32572.9186,airborne,A (16),0.1080148661236439,0.0999999046325683,1.080149691347458,32572.3
1777111482.6,-2.59296861,8.13485412,32572.8573,airborne,A (16),0.1124729271392455,0.0999999046325683,1.1247303440188976,32572.3539999485
1777111482.7,-2.59296967,8.13485432,32572.9187,airborne,A (16),0.1187810574207208,0.1000001430511474,1.1878088750329834,32572.40800002575
1777111482.8,-2.59297079,8.13485423,32572.84285,airborne,A (16),0.123690692483352,0.0999999046325683,1.2369081044410113,32572.46199997425
1777111482.9,-2.59297191,8.13485386,32572.6935,airborne,A (16),0.1299688839394696,0.1000001430511474,1.299686980177558,32572.5160000515
1777111483.0,-2.59297292,8.1348532,32572.74765,airborne,A (16),0.1332147848113059,0.0999999046325683,1.3321491185494592,32572.57
1777111484.1,-2.59297086,8.13485081,32572.3254,airborne,A (16),0.1116666995451034,0.0999999046325683,1.1166680603886838,32572.32799995422
1777111484.2,-2.59297004,8.13485124,32572.4157,airborne,A (16),0.1021442909898514,0.1000001430511474,1.0214414487148011,32572.376000022887
1777111484.3,-2.59296913,8.13485134,32572.42735,airborne,A (16),0.1007844939916943,0.0999999046325683,1.0078459010736942,32572.423999977113
1777111484.5,-2.59296749,8.13485065,32572.50035,airborne,A (16),0.1007605353888363,0.0999999046325683,1.0076063148166268,32572.52
1777111484.6,-2.59296691,8.13484991,32572.42085,airborne,A (16),0.1041478177165301,0.0999999046325683,1.0414791703972377,32572.476000041963
1777111484.7,-2.59296658,8.13484899,32572.38205,airborne,A (16),0.1085572027416342,0.1000001430511474,1.0855704744953223,32572.43199997902
1777111484.8,-2.59296652,8.13484794,32572.41855,airborne,A (16),0.1169413267972633,0.0999999046325683,1.169414383213096,32572.38800002098
1777111484.9,-2.59296679,8.13484686,32572.3984,airborne,A (16),0.1237135539226118,0.1000001430511474,1.2371337694920652,32572.343999958037
1777111485.0,-2.5929673,8.1348458,32572.266,airborne,A (16),0.1305530710625924,0.0999999046325683,1.3055319556782194,32572.3
1777111485.1,-2.59296696,8.13484702,32572.24315,airborne,A (16),0.1407257494454371,0.0999999046325683,1.4072588365209804,32572.296000003815
1777111485.2,-2.59296694,8.13484826,32572.30475,airborne,A (16),0.1378992833765452,0.1000001430511474,1.378990861103202,32572.29199999809
1777111485.3,-2.59296732,8.13484943,32572.365,airborne,A (16),0.1366571013231672,0.0999999046325683,1.3665723164965924,32572.288000001907
1777111485.4,-2.59296804,8.13485041,32572.4116,airborne,A (16),0.1347442103834216,0.1000001430511474,1.347440176305583,32572.283999996183
1777111485.5,-2.59296904,8.13485112,32572.32475,airborne,A (16),0.1354606511493983,0.0999999046325683,1.354607803348654,32572.28
1777111485.6,-2.59297021,8.13485147,32572.1654,airborne,A (16),0.1345408169978388,0.0999999046325683,1.3454094530608292,32572.278000001905
1777111485.7,-2.59297144,8.13485144,32572.3544,airborne,A (16),0.1354346390872949,0.1000001430511474,1.3543444534676676,32572.275999999045
1777111485.8,-2.59297263,8.13485103,32572.708,airborne,A (16),0.13869734719468,0.0999999046325683,1.3869747946690392,32572.274000000954
1777111485.9,-2.59297365,8.13485027,32572.82715,airborne,A (16),0.1405271546190029,0.1000001430511474,1.4052695359358336,32572.271999998095
1777111486.0,-2.59297441,8.13484921,32572.91105,airborne,A (16),0.144537776402844,0.0999999046325683,1.4453791424494062,32572.27
1777111486.1,-2.59297472,8.13484828,32572.8479,airborne,A (16),0.1088958758226475,0.0999999046325683,1.088959796739465,32572.347999925612
1777111486.2,-2.59297486,8.13484727,32572.7109,airborne,A (16),0.1133592627929898,0.1000001430511474,1.1335910063149566,32572.426000037194
1777111486.3,-2.5929748,8.13484624,32572.5808,airborne,A (16),0.1147210467768533,0.0999999046325683,1.1472115618347356,32572.503999962806
1777111486.4,-2.59297455,8.13484523,32572.51955,airborne,A (16),0.1156292807021461,0.1000001430511474,1.156291152933699,32572.582000074388
1777111486.5,-2.59297412,8.13484428,32572.4576,airborne,A (16),0.1157548113011928,0.0999999046325683,1.157549216936887,32572.66
1777111486.6,-2.59297352,8.13484342,32572.32785,airborne,A (16),0.1162182040337173,0.0999999046325683,1.1621831486813936,32572.63600002289
1777111486.7,-2.59297277,8.13484269,32572.12755,airborne,A (16),0.1157782681064032,0.1000001430511474,1.1577810248449911,32572.611999988556
1777111486.8,-2.59297192,8.13484211,32572.04165,airborne,A (16),0.1136384546813038,0.0999999046325683,1.136385630554828,32572.588000011445
1777111486.9,-2.59297098,8.13484169,32572.00055,airborne,A (16),0.1135227517415157,0.1000001430511474,1.13522589346149,32572.563999977112
1777111487.0,-2.59297001,8.13484152,32571.85965,airborne,A (16),0.1084341660526323,0.0999999046325683,1.0843426946361012,32572.54
1777111488.7,-2.59297352,8.13484692,32572.6506,airborne,A (16),0.1023526184511753,0.1000001430511474,1.0235247203478968,32572.52200000286
1777111488.8,-2.59297336,8.13484786,32572.56335,airborne,A (16),0.1059966714541802,0.0999999046325683,1.0599677254057984,32572.52799999714
1777111488.9,-2.59297298,8.13484876,32572.55445,airborne,A (16),0.1084654301385139,0.1000001430511474,1.0846527497769352,32572.534000005722
1777111489.0,-2.59297245,8.13484958,32572.53425,airborne,A (16),0.1082467322615056,0.0999999046325683,1.0824683549373253,32572.54
1777111489.1,-2.59297288,8.13484872,32572.45585,airborne,A (16),0.1067006554740814,0.0999999046325683,1.0670075723185315,32572.52400001526
1777111489.2,-2.59297316,8.13484779,32572.44625,airborne,A (16),0.1079066519591343,0.1000001430511474,1.0790649759765134,32572.50799999237
1777111489.3,-2.59297322,8.13484682,32572.3893,airborne,A (16),0.1080610990587682,0.0999999046325683,1.0806120211396133,32572.49200000763
1777111489.4,-2.59297308,8.13484586,32572.24075,airborne,A (16),0.1078537794727093,0.1000001430511474,1.078536251868609,32572.47599998474
1777111489.5,-2.59297275,8.13484496,32572.1436,airborne,A (16),0.1064641035221099,0.0999999046325683,1.0646420505428793,32572.46
1777111489.6,-2.59297224,8.13484416,32572.1186,airborne,A (16),0.1051889884006686,0.0999999046325683,1.0518908871680088,32572.493999967573
1777111489.7,-2.59297158,8.13484348,32571.98315,airborne,A (16),0.1048585199351926,0.1000001430511474,1.0485836993409126,32572.528000016213
1777111489.8,-2.59297079,8.13484297,32571.9188,airborne,A (16),0.1038172156497895,0.0999999046325683,1.0381731465769617,32572.561999983787
1777111489.9,-2.59296992,8.13484262,32571.9965,airborne,A (16),0.1033720847150011,0.1000001430511474,1.0337193684025936,32572.596000032427
1777111490.0,-2.592969,8.13484251,32571.9654,airborne,A (16),0.102005960760942,0.0999999046325683,1.020060580414997,32572.63
1777111491.1,-2.5929714,8.13484454,32572.7781,airborne,A (16),0.1467902303134664,0.0999999046325683,1.4679037030367252,32572.677999887466
1777111491.2,-2.5929724,8.13484533,32572.6815,airborne,A (16),0.1408307699218718,0.1000001430511474,1.408305684621277,32572.796000056267
1777111491.3,-2.59297306,8.13484639,32572.6709,airborne,A (16),0.1384579072032337,0.0999999046325683,1.3845803924710969,32572.913999943736
1777111491.4,-2.59297331,8.13484759,32572.70245,airborne,A (16),0.136242082429767,0.1000001430511474,1.362418875341836,32573.032000112536
1777111491.5,-2.59297315,8.13484879,32572.89585,airborne,A (16),0.1345912232009483,0.0999999046325683,1.345913515572635,32573.15
1777111491.6,-2.59297259,8.13484986,32572.89695,airborne,A (16),0.1339989167821619,0.0999999046325683,1.3399904457360912,32573.064000082017
1777111491.7,-2.59297168,8.13485069,32572.8383,airborne,A (16),0.1362044255733257,0.1000001430511474,1.362042307316108,32572.977999958992
1777111491.8,-2.59297052,8.13485119,32572.6917,airborne,A (16),0.1392672294277097,0.0999999046325683,1.392673622434162,32572.89200004101
1777111491.9,-2.59296919,8.13485128,32572.5545,airborne,A (16),0.1467428007833329,0.1000001430511474,1.4674259086637291,32572.805999917986
1777111492.0,-2.59296796,8.134851,32572.4896,airborne,A (16),0.1389272314820918,0.0999999046325683,1.389273639735507,32572.72
1777111493.0,-2.59297084,8.13484641,32569.48415,airborne,A (16),0.126930114402101,0.0999999046325683,1.2693023545220656,32572.63
1777111493.1,-2.59297371,8.13484758,32569.2107,airborne,A (16),0.3416575352382882,0.0999999046325683,3.4165786106861527,32572.679999952317
1777111493.2,-2.59297715,8.13484903,32569.1447,airborne,A (16),0.4115587486340525,0.1000001430511474,4.115581598953824,32572.730000023843
1777111493.3,-2.59298041,8.13485038,32569.1205,airborne,A (16),0.3889804733767332,0.0999999046325683,3.88980844337774,32572.77999997616
1777111493.4,-2.59298366,8.13485174,32569.02305,airborne,A (16),0.3883968086308662,0.1000001430511474,3.8839625302556953,32572.830000047685
1777111493.5,-2.59298692,8.13485309,32569.0602,airborne,A (16),0.3889804711385337,0.0999999046325683,3.889808420995724,32572.88
1777111493.6,-2.59299018,8.13485445,32569.0246,airborne,A (16),0.3894109383517306,0.0999999046325683,3.894113097232952,32572.836000041963
1777111493.7,-2.59299343,8.1348558,32569.007,airborne,A (16),0.3879652116826305,0.1000001430511474,3.879646566947373,32572.79199997902
1777111493.8,-2.59299669,8.13485716,32569.05385,airborne,A (16),0.3894109360876613,0.0999999046325683,3.894113074592238,32572.74800002098
1777111493.9,-2.59299972,8.13485843,32568.9992,airborne,A (16),0.3621946420230541,0.1000001430511474,3.621941239002039,32572.703999958037
1777111494.0,-2.59300345,8.13485996,32569.0808,airborne,A (16),0.4444351257972876,0.0999999046325683,4.444355496440566,32572.66
1777111494.1,-2.59300949,8.13486243,32569.21605,airborne,A (16),0.7193548588182791,0.0999999046325683,7.193555448491866,32572.669999990463
1777111494.2,-2.59301623,8.13486515,32569.3268,airborne,A (16),0.8011931333977274,0.1000001430511474,8.011919872833962,32572.68000000477
1777111494.3,-2.59302273,8.13486779,32569.51885,airborne,A (16),0.7733734334183586,0.0999999046325683,7.733741709654424,32572.68999999523
1777111494.4,-2.59302924,8.13487042,32569.861,airborne,A (16),0.7739710907204884,0.1000001430511474,7.739699835475459,32572.700000009536
1777111494.5,-2.59303575,8.13487306,32570.1029,airborne,A (16),0.7743919172782178,0.0999999046325683,7.743926557966044,32572.71
1777111494.6,-2.59304225,8.1348757,32570.4448,airborne,A (16),0.773373420463144,0.0999999046325683,7.733741580102154,32572.745999965668
1777111494.7,-2.59304876,8.13487833,32570.92695,airborne,A (16),0.7739710774534063,0.1000001430511474,7.739699702804828,32572.782000017167
1777111494.8,-2.59305527,8.13488097,32571.26315,airborne,A (16),0.7743919042999245,0.0999999046325683,7.743926428182988,32572.81799998283
1777111494.9,-2.59306171,8.13488357,32571.56845,airborne,A (16),0.7655765365049816,0.1000001430511474,7.655754413405281,32572.85400003433
1777111495.0,-2.59306835,8.13488628,32572.04575,airborne,A (16),0.7905863668449178,0.0999999046325683,7.905871208075498,32572.89
1777111495.1,-2.59307564,8.13488928,32572.53275,airborne,A (16),0.8690292560920981,0.0999999046325683,8.690300848637703,32572.88200000763
1777111495.2,-2.59308313,8.13489239,32572.9566,airborne,A (16),0.8940575841609829,0.1000001430511474,8.940563052031793,32572.873999996184
1777111495.3,-2.59309055,8.13489546,32572.97685,airborne,A (16),0.8852323187893157,0.0999999046325683,8.852331630134474,32572.866000003814
1777111495.4,-2.59309797,8.13489853,32572.73135,airborne,A (16),0.8852323130982446,0.1000001430511474,8.852310467650746,32572.857999992368
1777111495.5,-2.5931054,8.1349016,32572.4302,airborne,A (16),0.8862480313031819,0.0999999046325683,8.862488764959734,32572.85
1777111495.6,-2.59311282,8.13490467,32572.21655,airborne,A (16),0.8852323015142055,0.0999999046325683,8.852331457383206,32572.796000051498
1777111495.7,-2.59312024,8.13490774,32572.0967,airborne,A (16),0.8852322957423718,0.1000001430511474,8.852310294092266,32572.741999974252
1777111495.8,-2.59312766,8.13491081,32572.02445,airborne,A (16),0.8852322899301578,0.0999999046325683,8.85233134154262,32572.688000025748
1777111495.9,-2.59313499,8.13491388,32572.0193,airborne,A (16),0.8761000123281573,0.1000001430511474,8.760987590588295,32572.633999948503
1777111496.0,-2.59314261,8.13491696,32571.98225,airborne,A (16),0.9060042657116204,0.0999999046325683,9.060051297454432,32572.58
1777111496.1,-2.5931512,8.13492014,32571.961,airborne,A (16),1.009506648833142,0.0999999046325683,10.095076115746233,32572.55800002098
1777111496.2,-2.59316008,8.13492335,32571.87865,airborne,A (16),1.0406060295477342,0.1000001430511474,10.40604540950998,32572.53599998951
1777111496.3,-2.59316887,8.13492655,32571.9203,airborne,A (16),1.0309214805021143,0.0999999046325683,10.309224636663902,32572.51400001049
1777111496.4,-2.59317765,8.13492975,32571.8702,airborne,A (16),1.0298884279563147,0.1000001430511474,10.298869546912083,32572.49199997902
1777111496.5,-2.59318644,8.13493295,32571.7646,airborne,A (16),1.030921466043514,0.0999999046325683,10.30922449207776,32572.47
1777111496.6,-2.59319523,8.13493615,32571.86615,airborne,A (16),1.0309214587525992,0.0999999046325683,10.309224419168542,32572.464000005722
1777111496.7,-2.59320402,8.13493935,32571.68495,airborne,A (16),1.0309214515637886,0.1000001430511474,10.309199768209323,32572.45799999714
1777111496.8,-2.5932128,8.13494254,32571.5446,airborne,A (16),1.029504752159404,0.0999999046325683,10.295057339725812,32572.45200000286
1777111496.9,-2.59322149,8.13494572,32571.71305,airborne,A (16),1.0198241388942717,0.1000001430511474,10.198226800262256,32572.445999994277
1777111497.0,-2.59323049,8.13494897,32571.42685,airborne,A (16),1.054539419072144,0.0999999046325683,10.545404247602628,32572.44
1777111497.1,-2.59324058,8.13495246,32571.2557,airborne,A (16),1.1765118191981891,0.0999999046325683,11.765129412083642,32572.438000001905
1777111497.2,-2.59325098,8.13495603,32571.15295,airborne,A (16),1.211663184925004,0.1000001430511474,12.11661451629394,32572.435999999045
1777111497.3,-2.59326129,8.13495958,32571.15745,airborne,A (16),1.2015750479199283,0.0999999046325683,12.015761938322838,32572.434000000954
1777111497.4,-2.59327159,8.13496312,32571.1449,airborne,A (16),1.2001702732030164,0.1000001430511474,12.001685563481251,32572.431999998094
1777111497.5,-2.59328189,8.13496667,32570.98025,airborne,A (16),1.2005354188339934,0.0999999046325683,12.0053656375488,32572.43
1777111497.6,-2.59329219,8.13497021,32570.9124,airborne,A (16),1.2001702542575272,0.0999999046325683,12.001713988301656,32572.49599993706
1777111497.7,-2.59330249,8.13497376,32571.1494,airborne,A (16),1.200535399736643,0.1000001430511474,12.005336823594348,32572.56200003147
1777111497.8,-2.59331279,8.1349773,32571.3137,airborne,A (16),1.200170235370018,0.0999999046325683,12.001713799426383,32572.62799996853
1777111497.9,-2.5933231,8.13498083,32571.38095,airborne,A (16),1.2008462318594944,0.1000001430511474,12.008445140376375,32572.69400006294
1777111498.0,-2.59333339,8.13498441,32571.44705,airborne,A (16),1.2005977966836678,0.0999999046325683,12.005989416640428,32572.76
1777111498.1,-2.59334361,8.13498819,32571.5523,airborne,A (16),1.2009326888034328,0.0999999046325683,12.009338341031862,32572.74600001335
1777111498.2,-2.59335381,8.13499203,32571.8924,airborne,A (16),1.2012259528920235,0.1000001430511474,12.012242345269726,32572.731999993324
1777111498.3,-2.59336401,8.13499586,32572.22775,airborne,A (16),1.2008311384706758,0.0999999046325683,12.00832283673583,32572.718000006673
1777111498.4,-2.59337422,8.13499968,32572.2437,airborne,A (16),1.2014668341211263,0.1000001430511474,12.014651154114926,32572.703999986647
1777111498.5,-2.59338442,8.1350035,32572.16615,airborne,A (16),1.2004372140341757,0.0999999046325683,12.00438358861407,32572.69
1777111498.6,-2.59339463,8.13500732,32572.22675,airborne,A (16),1.2014668141236664,0.0999999046325683,12.014679599328018,32572.688000001905
1777111498.7,-2.59340483,8.13501114,32572.27805,airborne,A (16),1.2004371940804195,0.1000001430511474,12.004354768436956,32572.685999999045
1777111498.8,-2.59341504,8.13501496,32572.37485,airborne,A (16),1.201466794085251,0.0999999046325683,12.014679398943674,32572.684000000954
1777111498.9,-2.59342519,8.13501879,32572.36665,airborne,A (16),1.1956866260325218,0.1000001430511474,11.9568491559153,32572.681999998094
1777111499.0,-2.5934355,8.13502258,32572.25915,airborne,A (16),1.2106044618489866,0.0999999046325683,12.106056163724702,32572.68
1777111499.1,-2.59344633,8.13502626,32572.1966,airborne,A (16),1.260396822968219,0.0999999046325683,12.60398024977444,32572.7339999485
1777111499.2,-2.59345733,8.13502989,32572.18055,airborne,A (16),1.2763413955976128,0.1000001430511474,12.763395697792127,32572.78800002575
1777111499.3,-2.59346827,8.13503353,32572.0216,airborne,A (16),1.270431327031025,0.0999999046325683,12.70432538609908,32572.84199997425
1777111499.4,-2.59347921,8.13503717,32571.79885,airborne,A (16),1.2704313167063832,0.1000001430511474,12.704294993424067,32572.8960000515
1777111499.5,-2.59349015,8.13504082,32571.67005,airborne,A (16),1.270786001855714,0.0999999046325683,12.707872137728414,32572.95
1777111499.6,-2.59350109,8.13504446,32571.62185,airborne,A (16),1.270431295889306,0.0999999046325683,12.704325074681591,32572.84400010109
1777111499.7,-2.59351203,8.13504811,32571.5533,airborne,A (16),1.270785981002812,0.1000001430511474,12.707841631314851,32572.737999949455
1777111499.8,-2.59352297,8.13505175,32571.25455,airborne,A (16),1.2704312751997386,0.0999999046325683,12.70432486778572,32572.632000050544
1777111499.9,-2.59353388,8.13505535,32570.93915,airborne,A (16),1.2658879808155616,0.1000001430511474,12.6588616995087,32572.52599989891
1777111500.0,-2.59354488,8.13505908,32571.02425,airborne,A (16),1.2799012767827838,0.0999999046325683,12.79902497392923,32572.42
1777111500.1,-2.59355615,8.13506321,32571.0393,airborne,A (16),1.3228292807004065,0.0999999046325683,13.228305422499194,32572.483999938962
1777111500.2,-2.59356751,8.13506747,32570.9326,airborne,A (16),1.3371765639870965,0.1000001430511474,13.371746511434145,32572.548000030518
1777111500.3,-2.59357883,8.13507169,32570.9852,airborne,A (16),1.3314859602901827,0.0999999046325683,13.314872300953567,32572.611999969482
1777111500.4,-2.59359016,8.1350759,32571.18685,airborne,A (16),1.3321249778863895,0.1000001430511474,13.32123072269049,32572.676000061037
1777111500.5,-2.59360149,8.13508012,32571.47745,airborne,A (16),1.332516129473944,0.0999999046325683,13.325174002615649,32572.74
1777111500.6,-2.59361282,8.13508434,32571.63965,airborne,A (16),1.3325161172467268,0.0999999046325683,13.32517388034336,32572.726000013354
1777111500.7,-2.59362415,8.13508855,32571.92905,airborne,A (16),1.332124940954287,0.1000001430511474,13.321230353369996,32572.711999993324
1777111500.8,-2.59363548,8.13509277,32572.3901,airborne,A (16),1.3325160926345831,0.0999999046325683,13.325173634221688,32572.698000006676
1777111500.9,-2.59364684,8.13509701,32572.75015,airborne,A (16),1.3363902872657136,0.1000001430511474,13.36388375546808,32572.683999986646
1777111501.0,-2.59365811,8.13510117,32572.80265,airborne,A (16),1.323990943569013,0.0999999046325683,13.239922062263751,32572.67
1777111501.1,-2.59366907,8.13510509,32572.6418,airborne,A (16),1.282760749198534,0.0999999046325683,12.827619725356811,32572.749999923704
1777111501.2,-2.59367995,8.13510892,32572.48385,airborne,A (16),1.2710942789377655,0.1000001430511474,12.710924606254151,32572.830000038146
