???-r^s???q??????mr^s???q???

/Gem Systems GSM-19W 9088378 v7.0 23 VI 2022 M ew3ft~v7o 
/ID 1 file 63      .b   25 IV 26
/datum  32000.00
/ 008.1350146  -002.5929778 
/UTC
/30P
/00D809A6 8919
/GPS version 2018/Aug/24
/50Hz AC filter
/12.9V
/tune initialize N auto-tune N 032.7uT
/028800bps
/time nT sq 
141124.5  32560.98 99 
141125.0  32561.07 99 
141125.5  32561.26 99 
141126.0  32561.12 99 
141126.5  32561.07 99 
141127.0  32560.75 99 
141127.5  32560.54 99 
141128.0  32560.91 99 
141128.5  32560.64 99 
141129.0  32561.19 99 
141129.5  32561.15 99 
141130.0  32560.74 99 
141130.5  32560.79 99 
141131.0  32560.81 99 
141131.5  32560.71 99 
141132.0  32560.89 99 
141132.5  32560.57 99 
141133.0  32560.85 99 
141133.5  32560.94 99 
141134.0  32560.50 99 
141134.5  32561.19 99 
141135.0  32560.67 99 
141135.5  32560.95 99 
141136.0  32561.23 99 
141136.5  32560.71 99 
141137.0  32560.34 99 
141137.5  32561.10 99 
141138.0  32561.06 99 
141138.5  32561.22 99 
141139.0  32561.06 99 
141139.5  32560.32 99 
141140.0  32561.07 99 
141140.5  32560.94 99 
141141.0  32560.66 99 
141141.5  32560.48 99 
141142.0  32560.46 99 
141142.5  32561.00 99 
141143.0  32560.48 99 
141143.5  32560.79 99 
141144.0  32560.38 99 
141144.5  32560.71 99 
141145.0  32560.85 99 
141145.5  32560.74 99 
141146.0  32560.94 99 
141146.5  32560.67 99 
141147.0  32560.60 99 
141147.5  32560.88 99 
141148.0  32560.48 99 
141148.5  32560.38 99 
141149.0  32560.77 99 
141149.5  32560.60 98 
141150.0  32560.15 99 
141150.5  32560.60 99 
141151.0  32561.07 99 
141151.5  32560.91 99 
141152.0  32560.78 99 
141152.5  32560.88 99 
141153.0  32560.54 99 
141153.5  32560.57 99 
141154.0  32560.48 99 
141154.5  32560.30 99 
141155.0  32560.79 99 
141155.5  32560.91 99 
141156.0  32560.31 99 
141156.5  32560.32 99 
141157.0  32560.89 99 
141157.5  32560.60 99 
141158.0  32560.21 99 
141158.5  32560.96 99 
141159.0  32560.76 99 
141159.5  32560.78 99 
141200.0  32560.98 99 
141200.5  32560.07 99 
141201.0  32560.88 99 
141201.5  32560.73 99 
141202.0  32560.24 99 
141202.5  32560.41 99 
141203.0  32560.62 99 
141203.5  32560.32 99 
141204.0  32561.01 99 
141204.5  32560.58 99 
141205.0  32560.93 99 
141205.5  32561.05 99 
141206.0  32560.77 99 
141206.5  32560.91 99 
141207.0  32559.98 99 
141207.5  32560.52 99 
141208.0  32560.71 99 
141208.5  32560.50 99 
141209.0  32561.33 99 
141209.5  32560.14 99 
141210.0  32560.97 99 
141210.5  32560.61 99 
141211.0  32560.73 99 
141211.5  32560.68 99 
141212.0  32560.43 99 
141212.5  32560.46 99 
141213.0  32560.33 99 
141213.5  32560.42 99 
141214.0  32560.63 99 
141214.5  32560.14 99 
141215.0  32560.82 99 
141215.5  32560.74 99 
141216.0  32560.38 99 
141216.5  32560.63 99 
141217.0  32560.26 99 
141217.5  32560.48 99 
141218.0  32560.21 99 
141218.5  32560.33 99 
141219.0  32560.30 99 
141219.5  32560.61 99 
141220.0  32560.53 99 
141220.5  32560.25 99 
141221.0  32560.34 99 
141221.5  32560.08 99 
141222.0  32560.20 99 
141222.5  32560.38 99 
141223.0  32560.30 99 
141223.5  32560.20 99 
141224.0  32559.99 99 
141224.5  32560.34 99 
141225.0  32560.63 99 
141225.5  32560.72 99 
141226.0  32560.60 99 
141226.5  32560.01 99 
141227.0  32560.18 99 
141227.5  32560.17 99 
141228.0  32560.16 99 
141228.5  32560.43 99 
141229.0  32560.22 99 
141229.5  32560.57 99 
141230.0  32560.94 99 
141230.5  32560.56 99 
141231.0  32559.83 99 
141231.5  32560.57 99 
141232.0  32560.02 99 
141232.5  32560.18 99 
141233.0  32560.20 99 
141233.5  32560.04 99 
141234.0  32560.27 99 
141234.5  32559.88 99 
141235.0  32559.99 99 
141235.5  32560.60 99 
141236.0  32560.38 99 
141236.5  32560.41 99 
141237.0  32560.61 99 
141237.5  32560.38 99 
141238.0  32560.07 99 
141238.5  32560.32 99 
141239.0  32560.11 99 
141239.5  32560.16 99 
141240.0  32559.98 99 
141240.5  32559.88 99 
141241.0  32560.23 99 
141241.5  32559.66 99 
141242.0  32559.74 99 
141242.5  32560.02 99 
141243.0  32559.45 99 
141243.5  32560.11 99 
141244.0  32559.85 99 
141244.5  32560.30 99 
141245.0  32559.95 99 
141245.5  32560.73 99 
141246.0  32560.14 99 
141246.5  32559.18 99 
141247.0  32559.83 99 
141247.5  32559.97 99 
141248.0  32559.99 99 
141248.5  32560.43 99 
141249.0  32560.28 99 
141249.5  32560.69 99 
141250.0  32560.16 99 
141250.5  32560.15 99 
141251.0  32560.33 99 
141251.5  32560.13 99 
141252.0  32560.05 99 
141252.5  32560.60 99 
141253.0  32560.26 99 
141253.5  32560.47 99 
141254.0  32560.11 99 
141254.5  32560.28 99 
141255.0  32559.75 99 
141255.5  32560.41 99 
141256.0  32560.41 99 
141256.5  32560.28 99 
141257.0  32560.06 99 
141257.5  32559.88 99 
141258.0  32560.17 99 
141258.5  32560.06 99 
141259.0  32559.78 99 
141259.5  32560.36 99 
141300.0  32560.15 99 
141300.5  32560.06 99 
141301.0  32560.09 99 
141301.5  32560.04 99 
141302.0  32560.00 99 
141302.5  32559.62 99 
141303.0  32560.03 99 
141303.5  32559.69 99 
141304.0  32559.83 99 
141304.5  32559.68 99 
141305.0  32559.85 99 
141305.5  32560.21 99 
141306.0  32559.60 99 
141306.5  32559.91 99 
141307.0  32560.27 99 
141307.5  32559.99 99 
141308.0  32560.73 99 
141308.5  32559.99 99 
141309.0  32560.27 99 
141309.5  32559.88 99 
141310.0  32559.98 99 
141310.5  32559.93 99 
141311.0  32560.23 99 
141311.5  32559.90 99 
141312.0  32560.22 99 
141312.5  32560.21 99 
141313.0  32560.03 99 
141313.5  32559.93 99 
141314.0  32559.77 99 
141314.5  32559.51 99 
141315.0  32559.97 99 
141315.5  32559.67 99 
141316.0  32559.68 99 
141316.5  32559.33 99 
141317.0  32559.96 99 
141317.5  32559.96 99 
141318.0  32560.29 99 
141318.5  32559.77 99 
141319.0  32559.75 99 
141319.5  32559.77 99 
141320.0  32559.33 99 
141320.5  32559.14 99 
141321.0  32560.22 99 
141321.5  32559.95 99 
141322.0  32560.04 99 
141322.5  32559.96 99 
141323.0  32559.53 99 
141323.5  32559.79 99 
141324.0  32559.98 99 
141324.5  32559.85 99 
141325.0  32559.75 99 
141325.5  32559.58 99 
141326.0  32559.91 99 
141326.5  32560.05 99 
141327.0  32559.97 99 
141327.5  32559.80 99 
141328.0  32559.57 99 
141328.5  32559.88 99 
141329.0  32559.37 99 
141329.5  32560.22 99 
141330.0  32559.65 99 
141330.5  32559.82 99 
141331.0  32560.22 99 
141331.5  32559.57 99 
141332.0  32559.80 99 
141332.5  32559.58 99 
141333.0  32559.51 99 
141333.5  32559.73 99 
141334.0  32559.44 99 
141334.5  32559.93 99 
141335.0  32559.86 99 
141335.5  32559.94 99 
141336.0  32559.85 99 
141336.5  32559.14 99 
141337.0  32560.22 99 
141337.5  32559.71 99 
141338.0  32560.04 99 
141338.5  32560.02 99 
141339.0  32560.25 99 
141339.5  32559.42 99 
141340.0  32559.74 99 
141340.5  32559.49 99 
141341.0  32559.87 99 
141341.5  32559.88 99 
141342.0  32559.67 99 
141342.5  32559.91 99 
141343.0  32559.41 99 
141343.5  32559.43 99 
141344.0  32559.84 99 
141344.5  32559.79 99 
141345.0  32559.75 99 
141345.5  32559.26 99 
141346.0  32559.75 99 
141346.5  32560.02 99 
141347.0  32559.87 99 
141347.5  32559.96 99 
141348.0  32559.28 99 
141348.5  32559.94 99 
141349.0  32559.35 99 
141349.5  32559.98 99 
141350.0  32560.02 99 
141350.5  32559.65 99 
141351.0  32559.67 99 
141351.5  32559.37 99 
141352.0  32559.32 99 
141352.5  32559.55 99 
141353.0  32559.36 99 
141353.5  32559.67 99 
141354.0  32559.49 99 
141354.5  32559.54 99 
141355.0  32559.60 99 
141355.5  32560.14 99 
141356.0  32558.96 99 
141356.5  32559.78 99 
141357.0  32559.41 99 
141357.5  32559.47 99 
141358.0  32559.47 99 
141358.5  32560.14 99 
141359.0  32559.42 99 
141359.5  32559.35 99 
141400.0  32560.07 99 
141400.5  32559.43 99 
141401.0  32559.64 99 
141401.5  32559.36 99 
141402.0  32559.58 99 
141402.5  32559.75 99 
141403.0  32560.16 99 
141403.5  32560.08 99 
141404.0  32559.70 99 
141404.5  32559.63 99 
141405.0  32559.37 99 
141405.5  32559.49 99 
141406.0  32559.59 99 
141406.5  32560.17 99 
141407.0  32558.94 99 
141407.5  32559.71 99 
141408.0  32560.17 99 
141408.5  32559.72 99 
141409.0  32559.62 99 
141409.5  32559.92 99 
141410.0  32559.57 99 
141410.5  32559.49 99 
141411.0  32559.92 99 
141411.5  32559.80 99 
141412.0  32559.57 99 
141412.5  32559.84 99 
141413.0  32559.83 99 
141413.5  32559.82 99 
141414.0  32559.28 99 
141414.5  32559.26 99 
141415.0  32559.75 99 
141415.5  32559.86 99 
141416.0  32559.70 99 
141416.5  32559.82 99 
141417.0  32559.60 99 
141417.5  32559.67 99 
141418.0  32559.59 99 
141418.5  32560.24 99 
141419.0  32559.92 99 
141419.5  32560.01 99 
141420.0  32559.07 99 
141420.5  32559.56 99 
141421.0  32560.11 99 
141421.5  32559.48 99 
141422.0  32560.04 99 
141422.5  32559.67 99 
141423.0  32559.25 99 
141423.5  32559.91 99 
141424.0  32559.73 99 
141424.5  32559.48 99 
141425.0  32559.66 99 
141425.5  32559.51 99 
141426.0  32559.69 99 
141426.5  32559.71 99 
141427.0  32559.69 99 
141427.5  32559.64 99 
141428.0  32559.84 99 
141428.5  32559.48 99 
141429.0  32559.37 99 
141429.5  32559.59 99 
141430.0  32559.22 99 
141430.5  32559.74 99 
141431.0  32559.29 99 
141431.5  32559.48 99 
141432.0  32559.75 99 
141432.5  32559.43 99 
141433.0  32559.32 99 
141433.5  32559.53 99 
141434.0  32559.79 99 
141434.5  32559.29 99 
141435.0  32559.84 99 
141435.5  32559.68 99 
141436.0  32559.17 99 
141436.5  32559.28 99 
141437.0  32559.74 99 
141437.5  32559.62 99 
141438.0  32559.91 99 
141438.5  32559.52 99 
141439.0  32559.54 99 
141439.5  32559.31 99 
141440.0  32559.42 99 
141440.5  32559.17 99 
141441.0  32559.47 99 
141441.5  32559.61 99 
141442.0  32559.70 99 
141442.5  32559.61 99 
141443.0  32559.28 99 
141443.5  32559.46 99 
141444.0  32559.50 99 
141444.5  32559.37 99 
141445.0  32559.06 99 
141445.5  32558.91 99 
141446.0  32559.34 99 
141446.5  32559.95 99 
141447.0  32559.58 99 
141447.5  32559.45 99 
141448.0  32559.18 99 
141448.5  32559.09 99 
141449.0  32559.80 99 
141449.5  32559.50 99 
141450.0  32558.71 99 
141450.5  32559.26 99 
141451.0  32559.47 99 
141451.5  32559.51 99 
141452.0  32559.35 99 
141452.5  32559.39 99 
141453.0  32559.68 99 
141453.5  32560.36 99 
141454.0  32559.58 99 
141454.5  32559.35 99 
141455.0  32559.17 99 
141455.5  32559.26 99 
141456.0  32559.41 99 
141456.5  32559.70 99 
141457.0  32559.30 99 
141457.5  32559.45 99 
141458.0  32559.38 99 
141458.5  32559.55 99 
141459.0  32559.63 99 
141459.5  32559.63 99 
141500.0  32559.32 99 
141500.5  32559.32 99 
141501.0  32559.51 99 
141501.5  32559.54 99 
141502.0  32559.37 99 
141502.5  32559.32 99 
141503.0  32559.32 99 
141503.5  32559.94 99 
141504.0  32559.48 99 
141504.5  32559.91 99 
141505.0  32559.65 99 
141505.5  32559.57 99 
141506.0  32559.39 99 
141506.5  32559.72 99 
141507.0  32559.45 99 
141507.5  32559.49 99 
141508.0  32559.16 99 
141508.5  32559.60 99 
141509.0  32559.17 99 
141509.5  32559.91 99 
141510.0  32559.65 99 
141510.5  32559.55 99 
141511.0  32559.77 99 
141511.5  32559.28 99 
141512.0  32559.15 99 
141512.5  32559.26 99 
141513.0  32559.44 99 
141513.5  32559.21 99 
141514.0  32559.53 99 
141514.5  32559.86 99 
141515.0  32559.58 99 
141515.5  32559.67 99 
141516.0  32559.42 99 
141516.5  32559.20 99 
141517.0  32559.33 99 
141517.5  32558.95 99 
141518.0  32559.55 99 
141518.5  32559.77 99 
141519.0  32559.17 99 
141519.5  32559.38 99 
141520.0  32559.23 99 
141520.5  32559.01 99 
141521.0  32559.51 99 
141521.5  32559.84 99 
141522.0  32559.69 99 
141522.5  32559.64 99 
141523.0  32559.03 99 
141523.5  32558.95 99 
141524.0  32559.25 99 
141524.5  32559.93 99 
141525.0  32559.70 99 
141525.5  32559.11 99 
141526.0  32559.16 99 
141526.5  32559.65 99 
141527.0  32559.75 99 
141527.5  32559.40 99 
141528.0  32559.30 99 
141528.5  32559.55 99 
141529.0  32559.56 99 
141529.5  32559.34 99 
141530.0  32559.44 99 
141530.5  32559.82 99 
141531.0  32559.21 99 
141531.5  32559.52 99 
141532.0  32559.60 99 
141532.5  32559.63 99 
141533.0  32559.07 99 
141533.5  32559.04 99 
141534.0  32559.09 99 
141534.5  32559.51 99 
141535.0  32559.45 99 
141535.5  32559.50 99 
141536.0  32559.84 99 
141536.5  32559.30 99 
141537.0  32559.17 99 
141537.5  32558.88 99 
141538.0  32559.44 99 
141538.5  32559.56 99 
141539.0  32559.87 99 
141539.5  32559.56 99 
141540.0  32559.61 99 
141540.5  32559.49 99 
141541.0  32560.11 99 
141541.5  32559.60 99 
141542.0  32559.26 99 
141542.5  32560.12 99 
141543.0  32559.25 99 
141543.5  32559.50 99 
141544.0  32559.56 99 
141544.5  32559.64 99 
141545.0  32559.58 99 
141545.5  32559.43 99 
141546.0  32559.43 99 
